"","Gene","kTotal"
"LOC105833891","LOC105833891",66.5981353242249
"LOC105833892","LOC105833892",77.0476044707687
"LOC105833893","LOC105833893",5.95883217213204
"LOC105833894","LOC105833894",8.91787073303724
"LOC105833895","LOC105833895",37.7740727334569
"LOC105833896","LOC105833896",2.46524673305447
"LOC105833897","LOC105833897",416.84844712123
"LOC105833898","LOC105833898",458.051319551427
"LOC105833899","LOC105833899",48.4993612746266
"LOC105833900","LOC105833900",275.363910992019
"LOC105833901","LOC105833901",5.74459501658735
"LOC105833902","LOC105833902",2.17300070480404
"LOC105833903","LOC105833903",443.619709214017
"LOC105833904","LOC105833904",17.7535346673584
"LOC105833905","LOC105833905",99.5638856162583
"LOC105833906","LOC105833906",323.479747974613
"LOC105833907","LOC105833907",579.303613552845
"LOC105833908","LOC105833908",79.1496829664956
"LOC105833909","LOC105833909",121.279574425245
"LOC105833910","LOC105833910",61.4654754206733
"LOC105833911","LOC105833911",21.2810823651886
"LOC105833912","LOC105833912",639.180258499963
"LOC105833913","LOC105833913",18.0493094626056
"LOC105833914","LOC105833914",79.6499517258422
"LOC105833915","LOC105833915",7.32999478467537
"LOC105833916","LOC105833916",16.9418142089814
"LOC105833917","LOC105833917",51.594733983822
"LOC105833918","LOC105833918",8.28461524069754
"LOC105833919","LOC105833919",11.6528971929259
"LOC105833920","LOC105833920",21.3096781332645
"LOC105833921","LOC105833921",3.86500545197201
"LOC105833922","LOC105833922",331.040718544936
"LOC105833923","LOC105833923",89.5604098600285
"LOC105833924","LOC105833924",130.002789641642
"LOC105833925","LOC105833925",52.2587657062394
"LOC105833926","LOC105833926",257.616237231376
"LOC105833927","LOC105833927",22.9963347325968
"LOC105833928","LOC105833928",470.966562986729
"LOC105833929","LOC105833929",72.0077353089536
"LOC105833930","LOC105833930",6.25499866028656
"LOC105833931","LOC105833931",379.37200516431
"LOC105833932","LOC105833932",4.97610138371718
"LOC105833933","LOC105833933",10.9735220134868
"LOC105833934","LOC105833934",255.92344647749
"LOC105833935","LOC105833935",28.9510052488063
"LOC105833936","LOC105833936",656.47370017041
"LOC105833937","LOC105833937",738.432139488881
"LOC105833938","LOC105833938",36.3675753787616
"LOC105833939","LOC105833939",2.39398390130894
"LOC105833941","LOC105833941",428.490089430668
"LOC105833942","LOC105833942",60.670301038486
"LOC105833943","LOC105833943",237.721357845485
"LOC105833944","LOC105833944",41.2337834988659
"LOC105833945","LOC105833945",728.603858234163
"LOC105833946","LOC105833946",1.36665493421007
"LOC105833947","LOC105833947",472.12251538151
"LOC105833948","LOC105833948",67.8423215982401
"LOC105833949","LOC105833949",4.66369470223808
"LOC105833950","LOC105833950",10.7243687088782
"LOC105833951","LOC105833951",151.857916706747
"LOC105833952","LOC105833952",5.6004922672847
"LOC105833954","LOC105833954",25.939381621019
"LOC105833955","LOC105833955",28.5605456199423
"LOC105833956","LOC105833956",4.7117259810448
"LOC105833957","LOC105833957",4.47489001422678
"LOC105833958","LOC105833958",482.105858471558
"LOC105833959","LOC105833959",23.9746773917286
"LOC105833960","LOC105833960",111.842557252083
"LOC105833961","LOC105833961",14.5708266155631
"LOC105833962","LOC105833962",10.2256868396671
"LOC105833963","LOC105833963",3.41618409225028
"LOC105833964","LOC105833964",68.3080618575486
"LOC105833965","LOC105833965",65.7062309100035
"LOC105833966","LOC105833966",2.47214768440719
"LOC105833967","LOC105833967",20.3282697181233
"LOC105833968","LOC105833968",121.839744749144
"LOC105833969","LOC105833969",613.588611925106
"LOC105833970","LOC105833970",427.754726346574
"LOC105833971","LOC105833971",97.7748651315675
"LOC105833972","LOC105833972",10.430031162387
"LOC105833973","LOC105833973",6.38732146550826
"LOC105833974","LOC105833974",105.876652418156
"LOC105833975","LOC105833975",5.06987855299757
"LOC105833976","LOC105833976",3.64045083443107
"LOC105833977","LOC105833977",5.33395453017144
"LOC105833978","LOC105833978",351.897493142798
"LOC105833979","LOC105833979",1.70124281729673
"LOC105833980","LOC105833980",49.3936553694742
"LOC105833981","LOC105833981",79.1689731922989
"LOC105833982","LOC105833982",5.2531684622362
"LOC105833983","LOC105833983",151.376537985002
"LOC105833984","LOC105833984",721.402167414339
"LOC105833985","LOC105833985",447.382846780172
"LOC105833986","LOC105833986",72.2175400182053
"LOC105833987","LOC105833987",65.5061421778235
"LOC105833988","LOC105833988",89.6899566788282
"LOC105833989","LOC105833989",3.00752761954737
"LOC105833990","LOC105833990",119.763105043389
"LOC105833991","LOC105833991",189.558648769379
"LOC105833992","LOC105833992",561.513267132679
"LOC105833993","LOC105833993",26.0758276840467
"LOC105833994","LOC105833994",15.1348653006759
"LOC105833995","LOC105833995",133.8113742347
"LOC105833996","LOC105833996",192.843259128246
"LOC105833997","LOC105833997",30.2088239165881
"LOC105833998","LOC105833998",350.732143466499
"LOC105833999","LOC105833999",32.0841389566413
"LOC105834000","LOC105834000",30.5924105454503
"LOC105834001","LOC105834001",741.558927337347
"LOC105834002","LOC105834002",431.160821960612
"LOC105834003","LOC105834003",5.94186532669192
"LOC105834005","LOC105834005",76.6706309268495
"LOC105834006","LOC105834006",424.38292170298
"LOC105834007","LOC105834007",253.85880384849
"LOC105834008","LOC105834008",66.2716891826863
"LOC105834010","LOC105834010",1.73207035268244
"LOC105834011","LOC105834011",369.343702325647
"LOC105834012","LOC105834012",14.8296211995044
"LOC105834013","LOC105834013",324.496487940392
"LOC105834014","LOC105834014",211.737999559878
"LOC105834015","LOC105834015",92.0515577221488
"LOC105834017","LOC105834017",515.186750355227
"LOC105834018","LOC105834018",209.15095449617
"LOC105834019","LOC105834019",10.8466602056079
"LOC105834020","LOC105834020",6.33790988709512
"LOC105834021","LOC105834021",55.2570840001013
"LOC105834022","LOC105834022",93.2349042373177
"LOC105834023","LOC105834023",49.8300587244462
"LOC105834024","LOC105834024",26.6000158504963
"LOC105834025","LOC105834025",334.334537711833
"LOC105834026","LOC105834026",354.041759381585
"LOC105834027","LOC105834027",43.8048478776818
"LOC105834028","LOC105834028",266.666117928912
"LOC105834029","LOC105834029",382.021787817203
"LOC105834030","LOC105834030",699.406937537922
"LOC105834031","LOC105834031",34.1743691190401
"LOC105834032","LOC105834032",793.136495064823
"LOC105834033","LOC105834033",473.805254648557
"LOC105834034","LOC105834034",25.1384924200882
"LOC105834035","LOC105834035",525.499276307968
"LOC105834036","LOC105834036",442.148668310204
"LOC105834037","LOC105834037",3.92415805382756
"LOC105834038","LOC105834038",33.7054041671854
"LOC105834039","LOC105834039",78.6026123519381
"LOC105834040","LOC105834040",490.171146070529
"LOC105834041","LOC105834041",121.239242035068
"LOC105834042","LOC105834042",220.600952892872
"LOC105834043","LOC105834043",315.476220130671
"LOC105834044","LOC105834044",47.2472217196372
"LOC105834045","LOC105834045",346.643302519076
"LOC105834046","LOC105834046",467.168044990079
"LOC105834047","LOC105834047",506.065381954687
"LOC105834048","LOC105834048",4.45171678021785
"LOC105834049","LOC105834049",27.5831830097168
"LOC105834050","LOC105834050",6.4922479549692
"LOC105834051","LOC105834051",543.363931639656
"LOC105834052","LOC105834052",337.798620097751
"LOC105834053","LOC105834053",120.802204402551
"LOC105834054","LOC105834054",7.29777101855587
"LOC105834055","LOC105834055",567.206457686213
"LOC105834056","LOC105834056",15.8505015771951
"LOC105834057","LOC105834057",744.903649080145
"LOC105834058","LOC105834058",801.626647859066
"LOC105834059","LOC105834059",117.387699744257
"LOC105834060","LOC105834060",275.582227832612
"LOC105834061","LOC105834061",589.004432679759
"LOC105834062","LOC105834062",13.6079319143965
"LOC105834063","LOC105834063",8.01451969001655
"LOC105834064","LOC105834064",26.80846015634
"LOC105834065","LOC105834065",18.967287237707
"LOC105834066","LOC105834066",10.6988459406617
"LOC105834067","LOC105834067",329.863022127246
"LOC105834069","LOC105834069",26.5812056675975
"LOC105834070","LOC105834070",2.91703664345102
"LOC105834071","LOC105834071",24.686825203295
"LOC105834072","LOC105834072",32.3743513264884
"LOC105834073","LOC105834073",618.243679893525
"LOC105834074","LOC105834074",23.8259223858921
"LOC105834075","LOC105834075",115.104212369097
"LOC105834076","LOC105834076",33.1934403218839
"LOC105834077","LOC105834077",31.3346722824273
"LOC105834078","LOC105834078",559.656663032309
"LOC105834079","LOC105834079",525.432169621947
"LOC105834080","LOC105834080",34.9772306760154
"LOC105834081","LOC105834081",1.39947847855255
"LOC105834082","LOC105834082",126.189272496208
"LOC105834083","LOC105834083",30.3355196783003
"LOC105834084","LOC105834084",379.23563733916
"LOC105834085","LOC105834085",25.9601097525372
"LOC105834086","LOC105834086",134.115728810306
"LOC105834087","LOC105834087",347.558661465144
"LOC105834088","LOC105834088",376.48366358259
"LOC105834089","LOC105834089",265.79216784377
"LOC105834090","LOC105834090",93.1555097243397
"LOC105834091","LOC105834091",1.58122759223966
"LOC105834092","LOC105834092",30.5323400432604
"LOC105834093","LOC105834093",564.008078657581
"LOC105834094","LOC105834094",2.14032493339378
"LOC105834095","LOC105834095",591.094585655067
"LOC105834096","LOC105834096",3.11804258327487
"LOC105834097","LOC105834097",369.728506898092
"LOC105834098","LOC105834098",184.07049837303
"LOC105834099","LOC105834099",115.418957900392
"LOC105834100","LOC105834100",14.934319357733
"LOC105834101","LOC105834101",154.22435507269
"LOC105834102","LOC105834102",131.847962405205
"LOC105834103","LOC105834103",33.4176262271872
"LOC105834104","LOC105834104",400.478956868242
"LOC105834105","LOC105834105",460.934755700071
"LOC105834106","LOC105834106",3.92537658739016
"LOC105834107","LOC105834107",158.544584328271
"LOC105834108","LOC105834108",575.492185755151
"LOC105834109","LOC105834109",368.713742684976
"LOC105834110","LOC105834110",175.716737522562
"LOC105834111","LOC105834111",69.8417845598301
"LOC105834112","LOC105834112",74.7604704805992
"LOC105834113","LOC105834113",6.69090512776903
"LOC105834114","LOC105834114",46.2436626903491
"LOC105834115","LOC105834115",8.99202512664664
"LOC105834116","LOC105834116",97.6569438884925
"LOC105834117","LOC105834117",21.1904759910163
"LOC105834118","LOC105834118",21.0116441292188
"LOC105834119","LOC105834119",37.2835232572183
"LOC105834120","LOC105834120",190.966412114696
"LOC105834122","LOC105834122",800.926208385474
"LOC105834123","LOC105834123",27.1179688792935
"LOC105834124","LOC105834124",11.5257782087646
"LOC105834125","LOC105834125",73.0968542170043
"LOC105834126","LOC105834126",9.32664644071546
"LOC105834127","LOC105834127",28.8863089148061
"LOC105834128","LOC105834128",217.760965954156
"LOC105834129","LOC105834129",237.668649013033
"LOC105834130","LOC105834130",2.67025182456586
"LOC105834131","LOC105834131",24.5386998952037
"LOC105834132","LOC105834132",4.27597083392287
"LOC105834133","LOC105834133",23.5651169799742
"LOC105834134","LOC105834134",120.358411676015
"LOC105834135","LOC105834135",39.0330614671783
"LOC105834136","LOC105834136",62.2726943097592
"LOC105834137","LOC105834137",617.990874134818
"LOC105834138","LOC105834138",41.0092073025185
"LOC105834139","LOC105834139",171.120842812306
"LOC105834140","LOC105834140",61.3203851137539
"LOC105834141","LOC105834141",38.2297385700771
"LOC105834142","LOC105834142",414.42329716743
"LOC105834143","LOC105834143",300.826095121542
"LOC105834144","LOC105834144",140.721325750656
"LOC105834145","LOC105834145",30.1093497320845
"LOC105834146","LOC105834146",55.4017002596728
"LOC105834147","LOC105834147",60.3502358471505
"LOC105834148","LOC105834148",47.0574209318119
"LOC105834149","LOC105834149",107.438192048361
"LOC105834150","LOC105834150",21.9784813508872
"LOC105834151","LOC105834151",145.209381155912
"LOC105834152","LOC105834152",461.822185893956
"LOC105834153","LOC105834153",160.626505069919
"LOC105834154","LOC105834154",355.753567258889
"LOC105834155","LOC105834155",534.070451974716
"LOC105834156","LOC105834156",599.815525235793
"LOC105834157","LOC105834157",396.172985820725
"LOC105834158","LOC105834158",29.5894687269477
"LOC105834159","LOC105834159",567.862406932044
"LOC105834161","LOC105834161",150.374757926767
"LOC105834162","LOC105834162",50.5691682212406
"LOC105834163","LOC105834163",346.743940819591
"LOC105834164","LOC105834164",62.2342488552383
"LOC105834165","LOC105834165",5.81868262452438
"LOC105834166","LOC105834166",34.0316593436153
"LOC105834167","LOC105834167",118.443644310234
"LOC105834168","LOC105834168",394.774325102395
"LOC105834169","LOC105834169",73.0884609683754
"LOC105834171","LOC105834171",391.922216385429
"LOC105834172","LOC105834172",132.720567350971
"LOC105834173","LOC105834173",266.446796517728
"LOC105834174","LOC105834174",141.659645203614
"LOC105834175","LOC105834175",24.0758045855222
"LOC105834176","LOC105834176",8.5194794924995
"LOC105834177","LOC105834177",37.8836503622411
"LOC105834178","LOC105834178",77.8166464994332
"LOC105834179","LOC105834179",44.5699701315734
"LOC105834180","LOC105834180",183.350643961769
"LOC105834181","LOC105834181",14.1630195395668
"LOC105834182","LOC105834182",674.686185592399
"LOC105834183","LOC105834183",63.2610154148045
"LOC105834184","LOC105834184",52.8971955481251
"LOC105834185","LOC105834185",201.817514248517
"LOC105834186","LOC105834186",31.5456796799742
"LOC105834187","LOC105834187",67.5233633589308
"LOC105834188","LOC105834188",211.968090626942
"LOC105834189","LOC105834189",2.53869014803265
"LOC105834190","LOC105834190",133.382372075381
"LOC105834191","LOC105834191",109.473834443047
"LOC105834192","LOC105834192",297.758862047391
"LOC105834193","LOC105834193",13.8264730013586
"LOC105834194","LOC105834194",124.93918001205
"LOC105834195","LOC105834195",310.747399589311
"LOC105834196","LOC105834196",33.6710030810915
"LOC105834197","LOC105834197",23.9757975264917
"LOC105834198","LOC105834198",4.88659634409408
"LOC105834199","LOC105834199",58.4176853615948
"LOC105834200","LOC105834200",121.135502300579
"LOC105834201","LOC105834201",435.779696301106
"LOC105834202","LOC105834202",287.352855564154
"LOC105834203","LOC105834203",20.955335244347
"LOC105834204","LOC105834204",158.903786582222
"LOC105834205","LOC105834205",55.2325102700973
"LOC105834206","LOC105834206",112.950807818981
"LOC105834207","LOC105834207",187.769401697765
"LOC105834208","LOC105834208",215.668992853437
"LOC105834209","LOC105834209",826.607666935782
"LOC105834210","LOC105834210",46.9341881649616
"LOC105834211","LOC105834211",179.905356094242
"LOC105834212","LOC105834212",153.117970485126
"LOC105834213","LOC105834213",577.211823283934
"LOC105834214","LOC105834214",2.25017411640662
"LOC105834215","LOC105834215",24.8373158008591
"LOC105834216","LOC105834216",8.92351078091202
"LOC105834218","LOC105834218",37.146380011569
"LOC105834219","LOC105834219",555.405460869188
"LOC105834220","LOC105834220",373.545713240275
"LOC105834221","LOC105834221",3.98559458390388
"LOC105834222","LOC105834222",361.945115507415
"LOC105834223","LOC105834223",76.9533059718048
"LOC105834224","LOC105834224",44.5528003543281
"LOC105834225","LOC105834225",447.404910815124
"LOC105834226","LOC105834226",753.616384710995
"LOC105834227","LOC105834227",47.5958416777739
"LOC105834228","LOC105834228",366.925111314729
"LOC105834229","LOC105834229",5.72928931812554
"LOC105834230","LOC105834230",5.28895693581202
"LOC105834231","LOC105834231",358.437628710784
"LOC105834232","LOC105834232",262.520097782886
"LOC105834233","LOC105834233",111.098923511807
"LOC105834234","LOC105834234",55.723040565288
"LOC105834235","LOC105834235",231.933017257674
"LOC105834236","LOC105834236",20.1111914902756
"LOC105834237","LOC105834237",4.80477454791593
"LOC105834238","LOC105834238",42.8008782235767
"LOC105834239","LOC105834239",41.0471072908089
"LOC105834240","LOC105834240",259.138843733795
"LOC105834241","LOC105834241",713.881725998194
"LOC105834242","LOC105834242",378.516917103401
"LOC105834243","LOC105834243",520.845728943062
"LOC105834244","LOC105834244",26.9816397498787
"LOC105834245","LOC105834245",761.922618828767
"LOC105834246","LOC105834246",657.932535679644
"LOC105834247","LOC105834247",314.672111346259
"LOC105834248","LOC105834248",20.2554681360158
"LOC105834249","LOC105834249",3.76629579217818
"LOC105834250","LOC105834250",713.309729810115
"LOC105834251","LOC105834251",258.958542958349
"LOC105834252","LOC105834252",128.241431568465
"LOC105834253","LOC105834253",41.2337834988659
"LOC105834254","LOC105834254",265.687627680721
"LOC105834255","LOC105834255",28.4132562948165
"LOC105834256","LOC105834256",676.236936963448
"LOC105834257","LOC105834257",66.276080161542
"LOC105834258","LOC105834258",388.633095102918
"LOC105834259","LOC105834259",96.9457253961947
"LOC105834260","LOC105834260",194.488407817791
"LOC105834261","LOC105834261",21.7332876425754
"LOC105834262","LOC105834262",30.6665793586987
"LOC105834263","LOC105834263",38.6401108526986
"LOC105834264","LOC105834264",120.034191709879
"LOC105834265","LOC105834265",45.1908910571904
"LOC105834266","LOC105834266",71.7169425987101
"LOC105834267","LOC105834267",101.422721738839
"LOC105834268","LOC105834268",46.550034592257
"LOC105834269","LOC105834269",50.1196420288898
"LOC105834270","LOC105834270",28.5125791375763
"LOC105834271","LOC105834271",63.9908893104678
"LOC105834272","LOC105834272",5.43088873683301
"LOC105834273","LOC105834273",2.56599572950711
"LOC105834274","LOC105834274",70.7132255833079
"LOC105834275","LOC105834275",542.784178530228
"LOC105834276","LOC105834276",45.3425442891239
"LOC105834277","LOC105834277",46.4995765708703
"LOC105834278","LOC105834278",671.138722760239
"LOC105834279","LOC105834279",367.112687069886
"LOC105834280","LOC105834280",58.5244238621147
"LOC105834281","LOC105834281",97.9703186912237
"LOC105834282","LOC105834282",7.03936306487181
"LOC105834283","LOC105834283",1.415461874427
"LOC105834284","LOC105834284",13.7562911928945
"LOC105834285","LOC105834285",7.41252298361456
"LOC105834286","LOC105834286",69.945093914497
"LOC105834287","LOC105834287",10.5882930807333
"LOC105834288","LOC105834288",38.5354786863329
"LOC105834289","LOC105834289",5.11554820303548
"LOC105834290","LOC105834290",19.682712553155
"LOC105834291","LOC105834291",37.349275279481
"LOC105834292","LOC105834292",465.392014349402
"LOC105834293","LOC105834293",61.9095106032275
"LOC105834294","LOC105834294",555.997546104799
"LOC105834295","LOC105834295",165.981250696381
"LOC105834296","LOC105834296",107.67686975159
"LOC105834297","LOC105834297",38.9823856033083
"LOC105834298","LOC105834298",62.8346930006292
"LOC105834299","LOC105834299",22.7410099718238
"LOC105834300","LOC105834300",62.8525235481575
"LOC105834301","LOC105834301",479.971654512821
"LOC105834302","LOC105834302",544.895182371903
"LOC105834303","LOC105834303",178.691852391131
"LOC105834304","LOC105834304",365.00371032898
"LOC105834305","LOC105834305",47.6165354222824
"LOC105834306","LOC105834306",65.5256272334741
"LOC105834307","LOC105834307",1.53605864964766
"LOC105834308","LOC105834308",25.9806282259899
"LOC105834309","LOC105834309",263.847632903087
"LOC105834310","LOC105834310",10.1648171546982
"LOC105834311","LOC105834311",22.2314813134856
"LOC105834312","LOC105834312",42.767738676415
"LOC105834313","LOC105834313",382.602308720556
"LOC105834314","LOC105834314",40.3284122038212
"LOC105834315","LOC105834315",10.6693430874506
"LOC105834316","LOC105834316",59.6252516040119
"LOC105834317","LOC105834317",51.6107530093924
"LOC105834318","LOC105834318",138.183761815135
"LOC105834320","LOC105834320",791.326147548041
"LOC105834321","LOC105834321",22.5296642405535
"LOC105834322","LOC105834322",26.3444225197069
"LOC105834323","LOC105834323",19.8722854756562
"LOC105834324","LOC105834324",28.307002724612
"LOC105834325","LOC105834325",362.23441508844
"LOC105834326","LOC105834326",11.6551385900407
"LOC105834327","LOC105834327",88.8779595654738
"LOC105834328","LOC105834328",41.6154511396018
"LOC105834329","LOC105834329",289.735644222079
"LOC105834330","LOC105834330",408.286880945757
"LOC105834331","LOC105834331",240.242133675582
"LOC105834332","LOC105834332",5.52699778295752
"LOC105834333","LOC105834333",23.3076751978971
"LOC105834334","LOC105834334",252.941401144053
"LOC105834335","LOC105834335",2.556721569059
"LOC105834336","LOC105834336",216.333836619026
"LOC105834337","LOC105834337",104.750177498058
"LOC105834338","LOC105834338",15.9941646655288
"LOC105834339","LOC105834339",13.0972447996612
"LOC105834340","LOC105834340",33.4358574747311
"LOC105834341","LOC105834341",195.78689455239
"LOC105834342","LOC105834342",13.5931163378836
"LOC105834343","LOC105834343",230.374680557118
"LOC105834344","LOC105834344",3.08637072735743
"LOC105834345","LOC105834345",163.115061473743
"LOC105834346","LOC105834346",372.693132599072
"LOC105834347","LOC105834347",4.56962518807299
"LOC105834348","LOC105834348",823.992293823732
"LOC105834349","LOC105834349",667.988600568621
"LOC105834350","LOC105834350",317.023054175068
"LOC105834351","LOC105834351",144.42740553835
"LOC105834352","LOC105834352",84.115830627724
"LOC105834353","LOC105834353",77.2703396427468
"LOC105834354","LOC105834354",55.5783599965132
"LOC105834355","LOC105834355",282.061208197462
"LOC105834356","LOC105834356",12.1378506089566
"LOC105834357","LOC105834357",608.611272726514
"LOC105834358","LOC105834358",236.771326233629
"LOC105834359","LOC105834359",14.3803870959735
"LOC105834361","LOC105834361",115.492550370043
"LOC105834362","LOC105834362",147.593784881948
"LOC105834363","LOC105834363",70.1366977845017
"LOC105834364","LOC105834364",82.6815637571029
"LOC105834365","LOC105834365",106.873657598927
"LOC105834366","LOC105834366",143.53137856551
"LOC105834367","LOC105834367",486.972170430357
"LOC105834368","LOC105834368",73.7050444109645
"LOC105834369","LOC105834369",499.877919266957
"LOC105834370","LOC105834370",754.057076065893
"LOC105834371","LOC105834371",522.443775573701
"LOC105834372","LOC105834372",122.826769489871
"LOC105834373","LOC105834373",607.081458300979
"LOC105834374","LOC105834374",14.4704348497733
"LOC105834375","LOC105834375",94.2776933423437
"LOC105834376","LOC105834376",288.962720910548
"LOC105834377","LOC105834377",371.013377679782
"LOC105834378","LOC105834378",233.400563925656
"LOC105834379","LOC105834379",308.971888729991
"LOC105834380","LOC105834380",56.4387049331753
"LOC105834381","LOC105834381",55.3102524723303
"LOC105834382","LOC105834382",348.528422184313
"LOC105834383","LOC105834383",4.29729353461885
"LOC105834384","LOC105834384",10.2743562590126
"LOC105834385","LOC105834385",477.240661267677
"LOC105834386","LOC105834386",198.975222027175
"LOC105834387","LOC105834387",18.1200439073603
"LOC105834388","LOC105834388",367.334800876441
"LOC105834389","LOC105834389",22.115639186981
"LOC105834390","LOC105834390",43.8741439728774
"LOC105834391","LOC105834391",15.4182481034317
"LOC105834392","LOC105834392",13.7527500196311
"LOC105834393","LOC105834393",270.130468655368
"LOC105834394","LOC105834394",2.5900150106467
"LOC105834395","LOC105834395",2.70072782974797
"LOC105834396","LOC105834396",397.734480452445
"LOC105834397","LOC105834397",560.317178952887
"LOC105834398","LOC105834398",48.1634373022995
"LOC105834399","LOC105834399",28.8687566909755
"LOC105834400","LOC105834400",2.72787104878842
"LOC105834401","LOC105834401",15.2495124901558
"LOC105834402","LOC105834402",62.8219310297178
"LOC105834403","LOC105834403",153.045271274789
"LOC105834404","LOC105834404",20.7375333572827
"LOC105834405","LOC105834405",95.8655802286508
"LOC105834406","LOC105834406",10.3632088296996
"LOC105834407","LOC105834407",323.973077789012
"LOC105834408","LOC105834408",129.589309060519
"LOC105834409","LOC105834409",112.404840081985
"LOC105834410","LOC105834410",650.767725548653
"LOC105834411","LOC105834411",51.0267772650237
"LOC105834412","LOC105834412",657.548573104759
"LOC105834413","LOC105834413",16.0433956651557
"LOC105834414","LOC105834414",728.816707025176
"LOC105834415","LOC105834415",4.82888975037029
"LOC105834416","LOC105834416",151.849854682693
"LOC105834417","LOC105834417",3.57221307120071
"LOC105834418","LOC105834418",7.77368022703048
"LOC105834419","LOC105834419",8.02988585513999
"LOC105834420","LOC105834420",514.807459956444
"LOC105834421","LOC105834421",21.2146323735683
"LOC105834422","LOC105834422",52.4942957199478
"LOC105834423","LOC105834423",306.900103857175
"LOC105834424","LOC105834424",157.611489513702
"LOC105834425","LOC105834425",20.9714512575189
"LOC105834426","LOC105834426",6.6479677301678
"LOC105834427","LOC105834427",226.254992383156
"LOC105834428","LOC105834428",4.41029948698942
"LOC105834429","LOC105834429",10.5470088945065
"LOC105834430","LOC105834430",8.13012706718602
"LOC105834431","LOC105834431",8.58828928458455
"LOC105834432","LOC105834432",17.9329279619106
"LOC105834433","LOC105834433",4.53232151326954
"LOC105834434","LOC105834434",4.49952034209192
"LOC105834435","LOC105834435",98.7850155776263
"LOC105834436","LOC105834436",386.749256517554
"LOC105834437","LOC105834437",57.1582372608405
"LOC105834438","LOC105834438",93.1832340489963
"LOC105834439","LOC105834439",152.374194982594
"LOC105834440","LOC105834440",553.773127327522
"LOC105834441","LOC105834441",469.728751555843
"LOC105834442","LOC105834442",396.865110759502
"LOC105834443","LOC105834443",812.884172425164
"LOC105834444","LOC105834444",390.688742442488
"LOC105834445","LOC105834445",100.707253911998
"LOC105834446","LOC105834446",36.9410007433648
"LOC105834447","LOC105834447",62.2971116516629
"LOC105834448","LOC105834448",35.3598620259935
"LOC105834449","LOC105834449",127.303052270283
"LOC105834450","LOC105834450",349.626924692384
"LOC105834451","LOC105834451",214.999528385891
"LOC105834452","LOC105834452",103.68972747896
"LOC105834453","LOC105834453",132.740373449279
"LOC105834454","LOC105834454",386.77264807435
"LOC105834455","LOC105834455",457.706715029657
"LOC105834456","LOC105834456",435.439739827141
"LOC105834457","LOC105834457",36.1606920608019
"LOC105834458","LOC105834458",608.100146342898
"LOC105834459","LOC105834459",201.399919197426
"LOC105834460","LOC105834460",168.714866499203
"LOC105834461","LOC105834461",87.5613130359594
"LOC105834462","LOC105834462",205.803076628099
"LOC105834463","LOC105834463",152.051680463439
"LOC105834464","LOC105834464",45.9024502593937
"LOC105834465","LOC105834465",133.295366096979
"LOC105834466","LOC105834466",8.73649994779223
"LOC105834467","LOC105834467",470.463805014146
"LOC105834468","LOC105834468",386.015353165272
"LOC105834469","LOC105834469",15.1400859536009
"LOC105834470","LOC105834470",512.610027816671
"LOC105834471","LOC105834471",95.1232785916648
"LOC105834472","LOC105834472",610.355754403703
"LOC105834473","LOC105834473",36.1085811931867
"LOC105834474","LOC105834474",368.95141246536
"LOC105834475","LOC105834475",6.74562813103842
"LOC105834476","LOC105834476",555.162750087712
"LOC105834477","LOC105834477",353.443235097331
"LOC105834478","LOC105834478",448.072409694259
"LOC105834479","LOC105834479",364.257038654573
"LOC105834480","LOC105834480",776.966967191163
"LOC105834482","LOC105834482",10.6791439893899
"LOC105834483","LOC105834483",694.307210839967
"LOC105834484","LOC105834484",424.141711725369
"LOC105834485","LOC105834485",228.597723139522
"LOC105834486","LOC105834486",533.830748345329
"LOC105834487","LOC105834487",133.973597916539
"LOC105834489","LOC105834489",158.220059745447
"LOC105834490","LOC105834490",29.416394202554
"LOC105834491","LOC105834491",363.081330274786
"LOC105834492","LOC105834492",24.7899819306544
"LOC105834493","LOC105834493",3.15862910112543
"LOC105834494","LOC105834494",278.184482851534
"LOC105834495","LOC105834495",169.332295706533
"LOC105834496","LOC105834496",3.75223047864003
"LOC105834497","LOC105834497",20.2946847121358
"LOC105834498","LOC105834498",36.4935481705931
"LOC105834499","LOC105834499",27.5383907890223
"LOC105834500","LOC105834500",212.94952290704
"LOC105834501","LOC105834501",21.9643434710097
"LOC105834502","LOC105834502",85.8332918784613
"LOC105834503","LOC105834503",5.33264232285752
"LOC105834504","LOC105834504",265.555755900322
"LOC105834505","LOC105834505",66.3549943489558
"LOC105834506","LOC105834506",42.5203886038269
"LOC105834507","LOC105834507",512.798735531731
"LOC105834508","LOC105834508",22.9692402054508
"LOC105834509","LOC105834509",52.8353759791784
"LOC105834510","LOC105834510",29.6343194845988
"LOC105834511","LOC105834511",38.5870993873704
"LOC105834512","LOC105834512",248.717172944617
"LOC105834513","LOC105834513",663.878112048198
"LOC105834514","LOC105834514",243.455946890583
"LOC105834515","LOC105834515",57.9534506671463
"LOC105834516","LOC105834516",216.493734116152
"LOC105834517","LOC105834517",440.217039396453
"LOC105834518","LOC105834518",800.607953778608
"LOC105834519","LOC105834519",148.056063549748
"LOC105834520","LOC105834520",9.43633275178722
"LOC105834521","LOC105834521",680.606005419633
"LOC105834522","LOC105834522",15.1078956107907
"LOC105834523","LOC105834523",102.165096685703
"LOC105834524","LOC105834524",72.0441552586106
"LOC105834525","LOC105834525",4.92301383868786
