"","Gene","larva","pupa","head","thorax","abdomen","DEcat","FDR","conn"
"307","LOC102656530",0.725291719895314,-0.380103838295204,-0.681083524877225,1.86313730589335,-2.99655567308392,"queen",0.000185570960025007,28.92940967031
"308","LOC102656605",1.22889853374016,-1.18366028657271,-0.61082937741797,0.946322377794966,-3.03087689403207,"queen",0.0139622311518617,33.8881124192444
"309","LOC102656611",-0.468912623049922,2.29917118615414,2.72488690460135,2.41633439197598,1.21667340849551,"non-DE",0.504549125799514,12.4134899550887
"310","LOC102656634",-0.303488718815211,1.24331342213406,0,-1.44871286244782,2.85128720308052,"non-DE",0.227551536639729,3.52193160161816
"311","LOC102656655",-0.513087171627397,-0.655591632599123,-0.898988496032888,0.793794912620172,-2.06096136838885,"queen",0.0120087508717189,90.4168138969811
"312","LOC102656657",0.317764854300228,0.449674982827152,-0.122091078256196,-0.597708784569982,-0.816017883464271,"queen",0.0563598061404074,16.3961408661597
"313","LOC102656663",0.600049530426688,-1.10475197529782,-0.875833011788523,-1.28029113413377,-3.55513326189172,"queen",6.0854570863335e-07,154.62906812386
"314","LOC102656669",0.910764202394135,3.07545758366124,0,0,-1.59984272667194,"non-DE",0.390182335291958,11.7234644569918
"315","LOC102656712",-0.508832881488571,-0.362700129688781,-0.647657503383746,-0.542547046989564,-3.16161461962705,"queen",1.45565158591505e-05,21.7306703682733
"316","LOC102656846",-0.218658287573041,-0.145054675661826,0.646545044821383,1.09404389985695,-5.70485311897903,"queen",2.93518717519155e-19,206.072906260231
"317","LOC102656854",0.560020751173316,0.0886556627845992,-0.341038930042679,0.974232567225166,3.35923357208,"worker",0.0422145456798013,5.17717349302195
"318","LOC102656859",1.87000680870501,-2.16338269259235,0.657075249854618,0.838826612856155,2.13274340496187,"non-DE",0.160102718007739,4.79827235597241
"319","LOC102656905",0.187658681716109,0.031835371274651,0.498499737092557,0.102930775921539,-1.66982464545544,"queen",0.000353511014572901,25.1963245835515
"320","LOC102656936",-1.06098368031844,1.32277162914518,-4.10068489156419,3.20628859158884,-2.58385548328821,"queen",0.00390598292400514,29.3395987618926
"321","LOC107963961",0.241887891766093,0.484549733135729,-0.406116884153636,-0.187995828948544,-4.53178431426978,"queen",1.81611568076745e-12,153.560361709079
"322","LOC107963965",-0.254767319863341,0.60328709419872,-0.179693332845065,-0.732974130791739,-1.99258880627778,"queen",1.94389988385357e-10,67.5566917479361
"323","LOC107963967",0.208266790541064,-1.22308322239428,-5.38076800884114,-3.90258117367369,1.6599024637206,"non-DE",0.492895755299928,2.79859639029068
"324","LOC107963976",-0.944892513812202,1.18632500975548,-2.33052363448464,-1.64124553414489,-2.63639506082741,"queen",0.00635244672966627,3.05682551832812
"325","LOC107963978",0.276562526077489,-0.242973902139713,0.889123819880461,1.03754305444417,-0.281436840021463,"non-DE",0.612551559711618,9.13802362390703
"326","LOC107963980",1.21607129670877,0.200926255847438,-0.438731606491851,-0.0178316434314233,-0.919185473445234,"non-DE",0.390182335291958,8.39496751717229
"327","LOC107963985",0.205532776513021,0.0269738074543218,-1.58872790230039,-0.925970552500295,1.77525912870329,"worker",0.00119859027825148,7.82252770112657
"328","LOC107963986",-0.130191497733642,-0.0612209728070972,-0.0157539563485605,-0.95087886054622,-3.0499869784832,"queen",7.93945190314402e-15,176.326888735673
"329","LOC107964000",0.167634971358229,1.38374449504798,0.239006532959964,0.429053586903265,-4.31904966852053,"queen",5.55008470135735e-09,146.747344162468
"330","LOC107964022",0.188416757309412,-1.17711957165981,-2.09175861961086,0.195209053863614,-1.45495035928961,"queen",0.0135971734005311,32.0041250878893
"331","LOC107964045",0.365078218354533,0.87587693261793,2.66128001525069,0.847991469486165,-3.76154068309859,"queen",3.01202434912982e-15,144.697410685252
"332","LOC107964071",-0.0477322392871176,1.71088964042675,-1.0804249091688,-1.81236045399127,-2.14430545048861,"queen",0.000630239051447158,25.5598613708719
"333","LOC107964236",-0.310623311707578,0.141247153625444,-0.598713116272584,1.22610820615587,-3.4019492655394,"queen",2.14024391721614e-11,187.986020377904
"334","LOC107964349",0.0193494288727158,0.0703359503685471,-0.0476676106000859,0.298937562772534,-1.23501597802492,"queen",0.0100717872111832,11.6621767680183
"335","LOC107964360",-0.727028079074949,0.939929728765468,-2.67708014446412,1.96631701617863,-3.82777055185777,"queen",9.03687269545615e-05,39.7761042093942
"336","LOC107964409",-0.2345617062976,0.741989736181825,-0.939534008664361,-3.8143062507555,-2.37404667484374,"queen",0.0520527928413449,36.7248649108038
"337","LOC107964449",-0.236076506202158,0.156166819437914,0.910005406095336,0.570844032843029,-0.750295247363666,"non-DE",0.358985760327094,8.81240257793903
"338","LOC107964487",-1.58979729321401,-3.43223338748543,3.55852744257438,4.94937670436292,-5.28652650248241,"queen",2.61286115260837e-07,61.9656332066978
"339","LOC107964495",-0.407679524454174,-1.65137228231941,1.458272226825,-2.13549763714182,2.60068089990736,"worker",0.00608654589981616,6.61548358809947
"340","LOC107964540",0.403423163112195,-3.48056610687516,-0.67781109178832,-1.19561744721353,-2.10129041529698,"non-DE",0.133422217812975,51.4290512504061
"341","LOC107964559",-0.171273082964715,1.21890779482098,-0.412339608895453,-0.52500396831457,-3.53053388197104,"queen",0.00288680052535496,87.4525583604146
"342","LOC107964562",0.654065736780024,-2.01283610718858,-1.28236051628914,0.158439482765009,-2.29842201256964,"queen",0.0249803036762395,18.8750890758548
"343","LOC107964581",0.162945268226235,-0.0903927110892726,1.08343941379865,0.642421027642074,-1.5683964291431,"queen",0.00215669620205564,118.352730707837
"344","LOC107964622",0.634914901702282,0,2.13895849554413,-1.19508002348583,0.823500120002774,"non-DE",0.78100094812194,3.70548531721525
"345","LOC107964635",-0.849852936682483,-5.60415565123723,-2.41117810998949,-1.36577507316374,4.88710349931619,"worker",9.61159232509949e-08,5.19141905883407
"346","LOC107964702",-1.61318174090132,0,3.8341588940461,0,1.17950137673529,"non-DE",0.680931108237579,2.36269523396088
"347","LOC107964707",-0.696458134729476,-3.58278878012063,2.24197473569067,-4.54740600379171,-6.83506063079478,"queen",9.66765709081448e-08,143.044477542394
"348","LOC107964788",-0.180984988443707,0.150066397306474,2.25399104282131,-0.377740759102061,-3.08785113338459,"queen",4.94177188694767e-05,93.6271200567589
"349","LOC107964839",-0.195810616057515,-0.358823251453544,1.4224093417333,0.895337196135118,-2.27289636582518,"queen",1.11677398979379e-06,193.532988061604
"350","LOC107964857",2.51750109354077,-1.47520383393419,0.191782252913592,2.07133472847169,1.90590610312542,"non-DE",0.131001841344352,2.40634353316932
"351","LOC107964891",-0.503960729634372,0.327380211978737,-1.18072281626613,-1.393904920977,-0.967313846251263,"queen",0.00676655526735742,15.3244339775768
"352","LOC107964902",0.802610556702209,0.435248612872539,0.0432313174806584,2.98719214926385,0.174975495037831,"non-DE",0.943529680537926,5.47098115131374
"353","LOC107964967",-0.552077009350306,0.426862001173829,1.6961205720917,-1.15738692990276,-0.378464486671163,"non-DE",0.684691148455216,32.1569148361892
"354","LOC107964982",-0.505041083415562,-2.37538548192365,0.0688706179667672,-1.60207638667182,-5.72480819248615,"queen",2.08112319920453e-10,64.3780979864163
"355","LOC107964997",-0.47838561607665,-2.54016451727156,0,1.16348559549653,2.22477603235343,"non-DE",0.300446230777272,4.19885420716378
"356","LOC107964999",-0.66138093456746,-1.21952142408619,-1.04356814967096,-0.701690426355,-2.55504710561964,"queen",5.67619392375044e-06,8.98759684506308
"357","LOC107965004",-1.97368319656428,-1.46130382386538,1.24588871857559,0,3.53428967699665,"non-DE",0.135830036758279,2.1196667074895
"358","LOC107965023",-1.84824398092262,3.3417666993746,2.54859272175974,4.52169243730471,-2.02035971799429,"non-DE",0.312486637907145,18.7299233425036
"359","LOC107965037",0.06758427189457,-0.967856781884987,-2.15119735665909,-0.251490486567788,-1.9539845762416,"non-DE",0.118582322793782,14.0870823376768
"360","LOC107965050",1.14787363998754,-1.32209795211464,-1.94378801072932,-2.2342617148858,-5.63298845013043,"queen",8.4656319383704e-10,16.4772871755545
"361","LOC107965075",0.524160349841746,0,1.13107351853884,0,-6.38643513005769,"queen",0.000202875023501247,79.1736371592038
"362","LOC107965097",-0.271005861411262,-0.189709009110323,1.95037827756902,2.16740338816407,-1.34479232292685,"queen",0.0365758821622691,74.2590295727465
"363","LOC107965103",-0.0379426919867946,0.00201275443962225,-0.893045637464185,-0.927049588391131,-0.478730258699566,"non-DE",0.641847747611079,7.74405451084259
"364","LOC107965171",-0.785739960185505,-4.16072627305003,0.47108655303618,0.530188876299551,-6.89347146055505,"queen",1.81121553862128e-11,127.69583263465
"365","LOC107965173",-0.207726766969077,-1.89959812499872,1.40063762332742,-2.8907715305759,-6.41306160567855,"queen",1.33849261700048e-06,109.927886386252
"366","LOC107965196",0.483015903795613,0.406332601205487,0.984625619711045,0.484554459901451,-1.21305795989234,"non-DE",0.12331628118609,25.9443936127351
"367","LOC107965250",-0.251897013439004,-0.470365238355641,0.518122998917665,-0.0257654251848664,-1.50072217137142,"queen",0.0123750829046942,175.558714608168
"368","LOC107965329",-0.760264791837129,-0.676316503833473,0.217554984660822,1.56799582533476,6.07564987389525,"worker",0.0151079935038536,1.27658273231585
"369","LOC107965368",0.796759030979024,0.350893669390228,-2.02690741822911,-5.1006178270241,-3.35408723149081,"queen",0.0557011894763713,5.73367973371974
"370","LOC107965519",-1.2317010737063,-1.44171395641805,-3.40716136457027,2.83240553937705,-2.29557150269728,"non-DE",0.105763991354697,2.6628826003044
"371","LOC107965530",-0.158531282556899,-2.31885329272347,-4.64209305136571,-2.58262639163541,-2.28527943653407,"non-DE",0.200716036712198,18.5301031080881
"372","LOC107965572",-1.18482869970695,-2.9592384745642,-0.786962169967441,-0.902540081437878,-3.41986564435053,"queen",8.82369187588421e-05,20.0348780530537
"373","LOC107965608",-1.13959921920058,-0.51150368029796,0.667783245755835,-1.34301859003819,0.705391947173159,"non-DE",0.812650844760854,8.76823667720802
"374","LOC107965678",0.738894316304279,-1.00175205658776,-0.519066116918126,-0.0820533297872461,-1.31027214958292,"non-DE",0.193564603347322,52.3820483620606
"375","LOC107965722",0.145008374407998,-1.2741152410697,-2.45174047025326,0.189971876298308,-7.22094119267094,"queen",4.35741149060562e-18,104.039615829755
"376","LOC107965756",0.595293871912966,-2.82893377849325,-3.73487302657953,-0.658046853298433,-5.71326036903765,"queen",6.09574290802893e-10,95.1113065400041
"377","LOC107965773",-0.0181471786228401,-0.386674795890704,-2.49534210393039,-0.165391251652592,1.65707042357325,"worker",0.0506365923360631,4.04122402786681
"378","LOC107965951",-0.495480839264378,0.0803955088621477,-0.190658181992117,-0.887686055008586,1.23845398191131,"non-DE",0.53737789325231,5.02684968543586
"379","LOC107966055",-0.10051988074952,0.272017077191071,-0.199630121984538,-0.855983866684192,-1.44188234371604,"queen",0.00169798287747337,22.7057349198125
"380","LOC107966074",0.0691632326701877,-1.92960811767545,1.91861196872725,0.595509269876288,-1.62005675520628,"queen",0.0690286087030016,1.31939179562291
"381","LOC107966111",0,0,0,0,-7.83348874059982,"queen",5.35662688841345e-07,21.0984196984781
"382","LOC406132",-0.983308796111556,-0.366199938419534,-0.027912118566261,-0.251420925112144,-3.01943927987711,"queen",1.75734367344573e-08,39.1925786849841
"383","LOC406147",7.11345017371985,1.30803438202155,-1.23916745990932,-0.618980683567477,7.73796952269111,"worker",2.61955764630568e-14,3.25854636798956
"384","LOC408269",-0.213175381832988,0.678222534117546,0.0974148635158412,-0.416225650798027,-1.71664908106814,"queen",2.65593051124492e-07,69.0333103454504
"385","LOC408275",-0.86096450407652,0.522607265549862,1.41747971571954,0.344848943131476,-1.40731035699535,"queen",0.00360506824428172,47.5596898791023
"386","LOC408276",-0.204171475358493,-1.03849582490265,-0.448801486757094,0.866311740208248,-0.208596690953016,"non-DE",0.810512826495647,23.4501177821507
"387","LOC408291",0.258210163812637,-0.131433105689812,-0.0612598468999963,-0.622351337710735,1.90435544902798,"worker",9.80807762604924e-07,5.57092099211279
"388","LOC408294",-0.182855402230146,-0.26118189329702,-1.34787228453095,-0.00147004551658974,-0.937104353799742,"queen",0.0426036379795806,41.5915272159
"389","LOC408312",0.273441637430789,0.600696478349579,-1.47061559581563,0.628872919102376,-3.13268173936923,"queen",9.88436729986749e-08,63.6815150796863
"390","LOC408319",0.331218829159468,0.658967650074484,-0.213799231253474,-0.351993480581663,-1.18206964879134,"queen",0.00940252518158504,56.8308311318993
"391","LOC408333",-0.0419909108995749,0.1031844633985,0.270936731753239,0.0908095077116009,-1.81134101204042,"queen",3.10825825522317e-05,51.0196183746405
"392","LOC408335",-0.162465355769675,0.0959302601067269,-1.42172605553362,-0.480847131770703,-0.956828321647527,"queen",0.009054930604838,20.6558499112132
"393","LOC408339",0.344278806838768,-1.04473654233387,1.24087120021837,3.70113575110045,-2.92903451664771,"queen",0.00190746290300245,16.1076137808642
"394","LOC408349",-0.0674005248662969,-0.284549556025046,1.09701025824787,1.27691952795038,0.541758484696474,"non-DE",0.162822778823369,1.90587453328114
"395","LOC408351",-0.212209229111354,-0.110026871744438,0.0825419214196069,0.442983966347361,-2.79917093269549,"queen",2.05637344066212e-06,69.3379030078907
"396","LOC408365",-0.0163170519915131,-0.579820461971635,2.41209486977599,1.04708893489623,4.40276437907271,"worker",0.00349365723270521,8.63971322644985
"397","LOC408374",0.0359891728043402,0.422928315266824,0.526518646342558,1.08015678711841,-2.25246187727878,"queen",6.95697884167804e-08,157.327637257145
"398","LOC408387",0.00331576965622498,0.0129506352476436,0.0510374728757012,0.793384554836119,-1.19665914713494,"queen",0.0354495400032264,94.588480676205
"399","LOC408405",-0.0751229053272212,0.228093009020018,1.59118484391593,3.12873428399883,1.29188157245053,"non-DE",0.520803863779147,5.85127802525086
"400","LOC408408",-0.0497673629462487,-0.323813963922907,0.133217403168058,1.09876030516196,-1.81170901030367,"queen",0.00118738959969417,98.2900062611026
"401","LOC408411",0.549935023257713,0.808521243796197,0.639464899437321,0.389868988472833,-2.33795898902205,"queen",0.00372983173005673,74.4672995845251
"402","LOC408431",0.122132125586371,-1.48663792750308,-0.0326407501719033,1.29241210254992,-1.35414272314456,"queen",0.0964465857661508,5.8133092753181
"403","LOC408447",-0.371795649187565,1.27361030919136,0.666318957023839,0.819002374790339,-5.12686553733548,"queen",1.01080005985186e-13,79.948547060018
"404","LOC408451",1.05725435622529,-0.85073983467333,-1.5689442476563,0.00811745112338852,-4.64484320846561,"queen",1.70637443819384e-32,17.7239970575085
"405","LOC408478",-0.370712805385384,-1.17483668826771,-0.115368988285261,-0.219499521153191,-1.23593233128887,"queen",0.00175843903476174,89.2052100398624
"406","LOC408508",-0.691728481328994,0.711861854963051,-0.723342197868839,-0.829535473831246,0.688151303148679,"non-DE",0.589584775225447,3.04768481555271
"407","LOC408512",-0.400330355564549,-0.700082831424239,0.646462394131058,0.0915860974928092,-1.31333720772867,"queen",0.0145873294352531,18.8737213052226
"408","LOC408523",0.157306178760023,-1.09552936293321,-1.34073705318147,0.392920936088328,-1.49662130293098,"queen",0.0202923717772568,18.6701016800566
"409","LOC408531",0.267261377880216,0.358548741002814,0.0494318957397821,-0.698293450379484,0.904594809785557,"worker",0.0120900171234637,3.78015897577062
"410","LOC408559",2.5052214054959,-0.492313300391424,-0.575323696685576,-0.134883099988949,2.50757733140647,"worker",1.06570687529481e-07,3.43911933968624
"411","LOC408567",0.103576092756154,-0.296307545346176,-0.80319687313062,-1.2878863768552,0.669851471248595,"non-DE",0.134274834023416,11.2226333172451
"412","LOC408575",-0.00209706647492953,0.42684977886144,-0.573677595691712,-0.550460334673243,-1.66479758558331,"queen",0.0020790121760667,57.4231660234822
"413","LOC408595",-0.139683622260397,-0.799498440323223,-0.706177132157577,2.60245566797519,-6.45994839144268,"queen",1.06401942136575e-09,145.002352584089
"414","LOC408596",0.473611315536191,-0.238959105424421,0.122388562661761,1.07657720637581,4.27844119740858,"worker",0.000119405522475206,2.98823727311173
"415","LOC408626",-0.424558577027543,-1.39016092652247,-0.489743084959034,0.809781133024618,-1.54911261941026,"queen",0.00192730184781017,38.6647673133013
"416","LOC408631",-0.112133263755787,0.228334704114381,0.967979595540723,-0.243062295759586,-1.01411297612621,"queen",0.09713914554844,18.5997364049202
"417","LOC408633",-0.549595572396741,0.894033262282965,-1.05006664301411,-1.90431610521336,-2.2450903548224,"queen",8.57858125459696e-11,47.1534150278235
"418","LOC408687",-0.177549890518555,0.232733088496671,-0.69528062676066,-1.26294752438952,-1.62563617625701,"queen",7.21854269762846e-06,55.7576344191514
"419","LOC408701",0.0795938592365431,-0.160493542363293,-0.173213412003538,-0.115152552760097,-1.34202591469738,"queen",0.00732424497066455,15.1375657274169
"420","LOC408705",-0.269021955283443,-0.150856158215669,-0.121983575550704,0.0639602583510708,-1.68380191327756,"queen",0.00073605283991132,68.6545443921457
"421","LOC408708",-0.254490020150444,0.225703917116353,-0.0352506910247359,-0.401960464479816,-1.17646424408526,"queen",0.000355731638946668,59.4211284988573
"422","LOC408721",0.395732255129639,-1.04721702388037,0.741469344285778,-0.339718651181533,-1.69975224546756,"queen",0.0245619395995247,6.62936731034422
"423","LOC408724",-0.30560135230985,0.257369499617805,0.0558693464082235,-0.323802274855338,-3.32660511907604,"queen",9.21432834100177e-23,213.338624712433
"424","LOC408759",-0.155817725783815,-1.72411023361034,-0.417264811477603,-0.525033569342573,-1.46925679989036,"queen",0.0184206447795432,15.6572986494876
"425","LOC408761",-0.105226247609893,1.0972225785853,-0.263309758254997,-0.355252651906654,-2.72078834365278,"queen",3.49803144440303e-16,170.018620340078
"426","LOC408762",0.134738457437566,0.765868549137772,0.300425022507618,0.0986879194137958,-3.30460394865328,"queen",1.65658443245234e-09,203.3740929268
"427","LOC408793",-0.390960195828326,0.905938383583892,-0.973741886737214,0.0172016596120882,-1.9292333283042,"queen",0.0012703547093467,70.9430040746536
"428","LOC408815",0.398819141623304,0.867084951918449,-0.548664712390319,-0.217382996765435,-3.96814484975377,"queen",8.6999383366108e-12,43.0582910883262
"429","LOC408817",-0.091207141754658,-0.837159081991127,-1.06785442163494,-0.824798547395872,-1.00551441345694,"queen",0.021811633139218,46.8664488299726
"430","LOC408834",0.300934443049456,0.221786353375777,0.0749130608847515,-0.122676417799347,-0.877892782325175,"queen",0.040643966739016,76.5412282405513
"431","LOC408839",0.260533894782704,0.57789440092808,0.00111317031343884,0.856412034151763,-2.74773035290767,"queen",3.30380504252049e-08,114.51166442755
"432","LOC408841",-0.0141132446847591,1.68006865815642,-0.552499609351197,1.37725337887369,-3.43453655126965,"queen",1.13433580873123e-06,7.34065936921375
"433","LOC408842",0.0553053226421428,-0.144979005551122,0.711027371600285,0.256486319332303,-1.79479182593906,"queen",4.49842435216098e-06,196.214219358736
"434","LOC408865",-1.84401703284228,-1.89425479157954,-0.0487669705767095,2.30465834470733,-2.62391016225837,"queen",0.0219114717129334,70.4298089877098
"435","LOC408869",-0.236657183715836,-0.377226220251047,-0.745351568533231,-0.731891617037058,-0.608202017449516,"non-DE",0.273315882915613,18.765185370835
"436","LOC408874",-0.227570834405663,0.674637639287207,1.02989515949555,1.15982468831769,-2.60022668349818,"queen",8.16698271752968e-18,36.0631193237746
"437","LOC408890",-0.041709126415659,0.553670354636102,0.973716958393007,-0.431105709495908,-3.57070280952732,"queen",1.24635922847372e-18,218.36064666205
"438","LOC408891",-0.050312475141814,0.167351160558346,-0.639375847571226,-1.36624851389924,-2.28508496996595,"queen",1.60845903160681e-10,125.13152114377
"439","LOC408905",0.119521605087121,0.238227342061992,-0.393180236411491,-0.366106840205911,-1.60895348207437,"queen",0.00695882453130297,91.4408761123391
"440","LOC408923",-0.227129257972904,-0.812663962790849,-0.662843416920061,0.625636519956201,-2.69269861499527,"queen",2.55632396116503e-12,127.939986771591
"441","LOC408949",0.020358301191597,0.685772251365178,-0.44236286905912,-0.394885896729128,-2.88993506980299,"queen",1.02738543430131e-12,42.9404561903772
"442","LOC408976",0.0474723399478099,0.126155502175012,1.66499439295705,1.37373589389097,-0.683107754970421,"non-DE",0.190931045944877,10.7107995830942
"443","LOC408990",-0.235128302265853,0.714253080459424,-0.185304875904124,-0.746770104053323,-1.36629878414811,"queen",0.00371302656839644,75.7208057207713
"444","LOC409001",-0.362000369963672,0.335212066292184,-0.583848817447602,2.99987942933303,-2.67533189042993,"queen",0.0014656766769276,16.1611974233308
"445","LOC409007",-0.414146356688097,-0.246711402112468,0.450337582954819,-0.430490864725429,-0.573163995170284,"non-DE",0.338922397761134,44.7138446134072
"446","LOC409027",-0.734013161807702,0.304510947677164,0.924077752884688,-0.649348280612087,-1.14278325265768,"queen",0.0946630726600469,28.1196579698451
"447","LOC409045",-0.379744745016915,-0.442944241307402,-0.485963641631774,-0.00219645896649445,-1.49232391048834,"queen",0.00450830398657643,28.8410921933384
"448","LOC409053",-0.00826112140571701,-0.0102363735449674,0.0476930418415594,0.158649849521048,-1.37899134582795,"queen",0.00117183449545359,69.7873498943036
"449","LOC409070",-0.23803247777553,-0.166041265378576,-1.20870903260283,-0.47430117282495,-0.346586329883979,"non-DE",0.537780169223952,63.2977984893184
"450","LOC409078",0.399254592062824,-1.07477063475839,-2.88379228301705,0.219789931091622,-1.95980384705723,"non-DE",0.117969432576497,13.210399718085
"451","LOC409083",0.0499106808008554,0.235544059744408,0.481867432882183,0.664926821772718,-2.11123181593414,"queen",2.72530739419302e-06,141.334763382867
"452","LOC409084",-0.114448362668964,-1.06344882722884,0.19120915528348,0.680912082755974,-0.447444646074283,"non-DE",0.489799089732599,28.9736965870553
"453","LOC409092",-0.153461234968392,0.821735226134655,-0.22396306206008,-0.33342110723686,-4.48615952219615,"queen",1.23753867786844e-38,185.806244549788
"454","LOC409108",0.458621147973277,-0.0643427913667979,1.1786362694497,-0.106531257021495,-2.36800009026575,"queen",9.73558660221498e-12,50.1984821405438
"455","LOC409110",-0.225981920695585,-0.100052666608791,1.01691153499522,1.17437231768083,-0.965282896052479,"queen",0.00754374439928883,12.0790415724545
"456","LOC409111",-0.388916319547177,0.163322662355743,-0.58313241780759,-1.13566904925669,-2.11240706402344,"queen",0.00210987069099227,45.1247053159034
"457","LOC409119",-0.192512119617197,0.194661382144065,-0.842691188330008,-1.19586539866232,-2.29957886263098,"queen",3.27435410737557e-07,132.583867963404
"458","LOC409127",-0.192162534894898,-0.0729154934153874,-1.26230722747474,0.172183206830792,-1.24155885709183,"queen",0.00762852693401687,71.8549597205494
"459","LOC409153",0.0801088148086608,0.566460426048466,0.563305403957016,0.920818872224018,-1.86578667394739,"queen",8.96284082908184e-05,160.589671510267
"460","LOC409163",0.860609966704888,1.12669239298459,-2.98929961122239,2.8388536202959,-0.425813375461617,"non-DE",0.861384570608463,8.87933807684714
"461","LOC409176",2.86305694515938,-2.92911720783038,4.22067642298903,2.82758351151144,3.31006307145727,"non-DE",0.170223375861003,4.13151832139844
"462","LOC409199",0.173411890486075,-0.127526533982355,0.678389858513175,0.066394225418275,-2.24009657710911,"queen",1.89140265630997e-08,50.9338441517394
"463","LOC409212",-0.199305771743164,0.0274119320790541,-0.738666064199906,0.808184154337592,-1.31303057893534,"queen",0.00886164231813191,45.7940189263022
"464","LOC409222",0.0151243171097388,0.0641758402977583,-0.583341687163875,0.0725387958893962,-1.03653569681922,"queen",0.00658392964150561,81.5409817386115
"465","LOC409229",0.0396311100869087,-0.123785342031764,-0.541297885391235,0.0407785389677282,-0.839109484764845,"queen",0.0487752391849845,98.4991157277056
"466","LOC409230",0.167427203297897,-0.714536802126509,0.248337268065061,0.27501861038485,-1.54870181622098,"queen",0.00167014013018191,58.3553238504597
"467","LOC409243",-0.235239230026619,0.0453853900243498,0.809641775961352,0.376646834737104,-1.50186696787644,"queen",0.000279457285831649,136.508605012728
"468","LOC409249",0.392136302345509,0.341666436778231,0.607097540571738,0.428073460279399,-0.778076664859735,"queen",0.0823606191043365,90.7495411493866
"469","LOC409251",-0.233785658675577,0.775495476255792,-0.0040023640565409,0.106224792465284,-1.60742302301564,"queen",5.17997789465866e-05,31.225951832351
"470","LOC409268",-0.0605875666209289,-0.546303007275899,-0.78218981859252,0.710663656424392,-1.31512950457604,"queen",0.00483889586373653,48.7940329232282
"471","LOC409273",0.205883509172916,-1.48954688356403,0.11065414825233,0.569603662434784,-0.990495003679959,"queen",0.016636218382389,40.2497691350203
"472","LOC409279",-0.42856585293605,-0.266320857165123,0.259557742606217,0.260044066640908,-1.22326855603109,"queen",0.00306217591220426,26.6225569921799
"473","LOC409288",-0.0769847265537873,-0.365184136172522,0.604563508851009,-0.466233924896946,0.240499425703449,"non-DE",0.806743323669268,39.0617289612008
"474","LOC409301",0.0785602453147423,-0.184869885410557,1.63330712532339,1.1086849591162,-0.48175329144932,"non-DE",0.389643025851764,126.82417532368
"475","LOC409307",0.336720377475229,1.2672862417216,0.112612163326583,1.73627621913748,-1.56746304020925,"queen",0.00128692141931411,10.5758554020435
"476","LOC409329",0.0913715295116235,-0.155953591277216,0.277204344365365,-0.644875814297871,1.39048816342653,"worker",0.00023934157123472,6.92372580205061
"477","LOC409331",-0.202151562575942,0.339151311238932,0.684411708892237,-0.0571142767669515,-0.891363308140001,"queen",0.0171394290711178,40.1398607414449
"478","LOC409337",-0.177857006071636,0.748332236784069,-0.471806352648901,-0.012704923907154,-0.871946576836535,"queen",0.0706706324452149,124.911013380375
"479","LOC409370",0.378612141913283,-0.573810942356923,-1.52394402978231,-0.146345092358078,-1.56155947207964,"queen",0.015441194677121,10.9516449384962
"480","LOC409385",0.449939797410749,-0.273331311404978,0.33336551747747,0.670426148690163,-0.60893281747052,"non-DE",0.252793457304949,31.5760483962254
"481","LOC409395",0.143683666190811,0.379428973251677,0.764602185802417,0.460205870909825,0.14386283329225,"non-DE",0.828588039418963,28.1906877137084
"482","LOC409402",-0.305123082836887,1.01070063026695,-1.19930745490521,0.670622421482883,3.46902394817884,"worker",0.0320519329369176,9.05923922526827
"483","LOC409403",-0.0333256991674307,0.0939058885347335,0.258110071622549,0.750778440639019,-0.856254210710072,"queen",0.0273441617154195,50.8186189702309
"484","LOC409423",-0.0360554327916913,-0.879610776249975,-0.818098185644655,1.04726625114736,-3.17433879907514,"queen",3.6543272287303e-17,188.493501555946
"485","LOC409435",0.298420862567682,-0.359806179127064,-0.0414551531970187,0.434948917096852,-1.71980131400037,"queen",2.28873308046284e-07,48.1115076665333
"486","LOC409456",-0.0230324380159843,0.308203215982054,0.0954392036771673,-0.09666893086175,-1.36717202687524,"queen",0.00193854856954443,124.745904607821
"487","LOC409472",0.0199779305547095,0.573028048547375,-1.5673502403998,-0.985638746925107,-3.99487857568157,"queen",1.68927633478689e-21,213.223682788191
"488","LOC409486",-0.475032698388972,-0.388433061371252,-0.377937467628805,-0.468687596801118,-1.71581046183468,"queen",2.78701645031108e-05,110.45091758502
"489","LOC409492",0.0788139396542192,0.614640917588442,0.765729187503443,-0.120550508878718,-2.59459135286189,"queen",2.11932436022032e-08,97.9889994515139
"490","LOC409494",1.01455552734727,0.0510768490216763,-0.822056764445094,-0.821632682046487,0.812514154889377,"worker",0.0862400260262138,4.69587441863454
"491","LOC409497",-0.32550873133673,-0.814759976618957,0.0289252640545925,-0.638945151451735,-1.14693967442013,"queen",0.00510993078255066,55.358067465599
"492","LOC409498",0.315231025950277,-0.356930704418545,-0.73535299972733,1.60825877363494,-1.10676834544929,"queen",0.0404121702394714,102.152390072822
"493","LOC409501",-0.164303980195853,-0.0311436733516509,-0.42568192597217,-0.615398679695509,-1.80400507485264,"queen",3.23274939407262e-06,163.08520199893
"494","LOC409504",-0.495833109215954,-0.463677298321176,0.0474841270085347,0.271098257514928,-1.20553739651493,"non-DE",0.126381546397212,35.3364844164597
