2,59651.6655,8,59651.6655,11,20043.3345,14,20043.3345,22
3,7733.9997,3,7733.9997,1,2796.0003,2,2796.0003,22
0,981.3334,0,981.3334,1,362.6666,1,362.6666,22
0,14307.3326,19,14307.3326,1,5426.6674,2,5426.6674,22
0,330,0,330,1,87,0,87,22
3,8622,3,8622,3,2934,0,2934,22
2,4777.9998,0,4777.9998,4,1756.0002,0,1756.0002,22
3,77805,0,77805,23,27729,13,27729,22
1,1495,1,1495,2,665,1,665,22
5,17000,3,17000,1,5680,11,5680,22
7,12296.6662,1,12296.6662,4,4209.3338,2,4209.3338,22
2,2153.3332,0,2153.3332,2,810.6668,0,810.6668,22
1,325.3333,0,325.3333,0,97.6667,0,97.6667,22
5,17878.6674,2,17878.6674,12,7993.3326,3,7993.3326,22
2,24280.0008,4,24280.0008,9,9199.9992,9,9199.9992,22
0,1136,0,1136,2,376,0,376,22
4,59229.999,5,59229.999,15,19790.001,6,19790.001,22
4,5436.667,0,5436.667,6,1853.333,0,1853.333,22
0,565.3334,0,565.3334,0,190.6666,2,190.6666,22
2,5502.0006,8,5502.0006,2,1679.9994,6,1679.9994,22
3,1148,0,1148,1,400,0,400,22
0,155,0,155,1,52,0,52,22
0,505.3334,0,505.3334,2,214.6666,0,214.6666,22
4,5707.3331,1,5707.3331,0,1915.6669,2,1915.6669,22
3,1341.3332,0,1341.3332,1,494.6668,0,494.6668,22
3,579.9999,0,579.9999,0,212.0001,0,212.0001,22
2,14027.9994,2,14027.9994,8,5034.0006,6,5034.0006,22
1,750.9999,0,750.9999,1,284.0001,1,284.0001,22
0,564.6666,1,564.6666,0,233.3334,1,233.3334,22
3,4442.6664,3,4442.6664,0,1293.3336,2,1293.3336,22
7,24280.6681,19,24280.6681,3,9001.3319,14,9001.3319,22
1,12078,8,12078,2,4230,7,4230,22
0,1358.3335,1,1358.3335,1,456.6665,3,456.6665,22
2,2202.6669,0,2202.6669,3,737.3331,2,737.3331,22
8,58831.3343,4,58831.3343,12,19903.6657,5,19903.6657,22
3,7966,1,7966,2,2744,1,2744,22
1,8162.6664,0,8162.6664,4,2637.3336,3,2637.3336,22
2,1693.9998,0,1693.9998,1,574.0002,3,574.0002,22
1,2221.3331,2,2221.3331,1,718.6669,3,718.6669,22
0,2067.0003,5,2067.0003,0,848.9997,4,848.9997,22
0,449.3334,1,449.3334,0,198.6666,1,198.6666,22
0,3012.3331,3,3012.3331,2,1334.6669,2,1334.6669,22
0,45864,4,45864,13,20448,19,20448,22
5,44124.0012,4,44124.0012,19,17327.9988,8,17327.9988,22
8,256032,23,256032,26,99792,27,99792,22
4,16189.6661,1,16189.6661,9,5944.3339,3,5944.3339,22
8,3930,0,3930,1,1350,1,1350,22
2,1009.3332,1,1009.3332,0,382.6668,1,382.6668,22
13,43419.999,5,43419.999,8,11390.001,4,11390.001,22
1,2713.9998,3,2713.9998,1,832.0002,1,832.0002,22
0,173,0,173,1,73,0,73,22
2,2478,0,2478,4,816,0,816,22
0,1453.9998,4,1453.9998,0,490.0002,2,490.0002,22
5,2016.6665,0,2016.6665,0,623.3335,0,623.3335,22
0,172.6667,0,172.6667,1,64.3333,0,64.3333,22
0,3316.0002,2,3316.0002,4,1219.9998,0,1219.9998,22
3,2478.6668,1,2478.6668,0,809.3332,0,809.3332,22
1,756.6666,0,756.6666,1,203.3334,0,203.3334,22
20,61530,3,61530,7,20280,0,20280,22
0,1436.6667,0,1436.6667,1,495.3333,0,495.3333,22
7,2760.3331,0,2760.3331,0,893.6669,0,893.6669,22
8,10770.6662,2,10770.6662,4,3677.3338,0,3677.3338,22
0,720.9999,0,720.9999,2,278.0001,1,278.0001,22
3,10159.9995,1,10159.9995,7,4420.0005,4,4420.0005,22
2,2256.3331,3,2256.3331,1,956.6669,1,956.6669,22
1,807,0,807,1,399,1,399,22
2,501.3334,0,501.3334,0,170.6666,0,170.6666,22
8,60451.9983,15,60451.9983,8,20944.0017,20,20944.0017,22
1,785,3,785,0,340,1,340,22
0,563.0001,0,563.0001,1,183.9999,2,183.9999,22
0,2358.3335,0,2358.3335,5,836.6665,0,836.6665,22
2,3432,2,3432,1,1464,3,1464,22
1,511.3334,0,511.3334,1,154.6666,0,154.6666,22
0,1326.6668,0,1326.6668,4,437.3332,0,437.3332,22
0,496,0,496,2,164,0,164,22
2,5591.9997,0,5591.9997,7,1509.0003,0,1509.0003,22
2,1045.3332,2,1045.3332,0,334.6668,0,334.6668,22
0,552,0,552,3,168,0,168,22
10,37004,1,37004,9,10186,2,10186,22
0,654.9999,0,654.9999,1,200.0001,2,200.0001,22
0,1786.6668,0,1786.6668,3,901.3332,1,901.3332,22
10,15804.3339,0,15804.3339,4,5411.6661,3,5411.6661,22
2,11984.0007,4,11984.0007,10,4710.9993,5,4710.9993,22
2,1316.6665,2,1316.6665,1,528.3335,0,528.3335,22
3,3376,3,3376,1,1184,1,1184,22
1,789.3334,0,789.3334,1,296.6666,0,296.6666,22
3,3302.6668,0,3302.6668,1,1161.3332,0,1161.3332,22
0,371.6667,0,371.6667,1,129.3333,0,129.3333,22
1,7297.3332,0,7297.3332,3,2074.6668,0,2074.6668,22
0,5093.333,0,5093.333,7,1926.667,3,1926.667,22
0,2153.9997,3,2153.9997,0,924.0003,6,924.0003,22
4,2487.3331,0,2487.3331,3,767.6669,0,767.6669,22
10,32837.3328,0,32837.3328,6,9594.6672,0,9594.6672,22
1,530.6666,0,530.6666,0,195.3334,1,195.3334,22
4,2905.9998,0,2905.9998,2,1342.0002,0,1342.0002,22
0,3633.333,0,3633.333,8,1826.667,2,1826.667,22
1,652.6666,0,652.6666,1,193.3334,0,193.3334,22
1,13394.3329,0,13394.3329,8,6300.6671,4,6300.6671,22
2,1693.3332,0,1693.3332,2,814.6668,0,814.6668,22
0,1631.6665,0,1631.6665,1,528.3335,4,528.3335,22
0,1599.9999,0,1599.9999,2,650.0001,1,650.0001,22
3,957.3332,0,957.3332,1,422.6668,0,422.6668,22
0,16366.667,0,16366.667,9,6013.333,1,6013.333,22
1,7896,2,7896,2,3372,7,3372,22
2,6882.0003,0,6882.0003,6,2972.9997,1,2972.9997,22
1,3336,1,3336,4,1164,6,1164,22
0,9636.6662,0,9636.6662,7,3425.3338,7,3425.3338,22
2,13832.3339,3,13832.3339,10,3966.6661,2,3966.6661,22
1,4538.6664,1,4538.6664,3,1701.3336,3,1701.3336,22
4,2922,0,2922,2,858,0,858,22
9,49049.0013,2,49049.0013,22,18810.9987,6,18810.9987,22
4,9346.667,0,9346.667,5,3043.333,1,3043.333,22
0,232,1,232,0,107,0,107,22
5,178163.0019,3,178163.0019,31,79362.9981,18,79362.9981,22
2,15686,4,15686,8,6118,9,6118,22
2,672,0,672,1,210,0,210,22
0,324.6667,0,324.6667,1,122.3333,0,122.3333,22
0,13084.3339,1,13084.3339,8,5224.6661,8,5224.6661,22
0,875.3334,0,875.3334,2,282.6666,0,282.6666,22
1,2232,2,2232,3,1044,0,1044,22
0,2530.6664,0,2530.6664,6,1045.3336,2,1045.3336,22
6,31698.3345,1,31698.3345,12,11141.6655,16,11141.6655,22
4,22883.9994,2,22883.9994,8,8382.0006,4,8382.0006,22
0,780,0,780,2,270,0,270,22
1,336,1,336,0,174,0,174,22
0,7030.0005,6,7030.0005,2,2734.9995,7,2734.9995,22
1,6470,0,6470,6,2050,3,2050,22
6,15567.9993,0,15567.9993,13,5663.0007,2,5663.0007,22
1,2337.3332,1,2337.3332,0,782.6668,2,782.6668,22
3,1069.3332,0,1069.3332,1,466.6668,0,466.6668,22
5,5334.0003,0,5334.0003,4,1901.9997,0,1901.9997,22
0,256.6667,1,256.6667,0,79.3333,0,79.3333,22
3,3809.9997,2,3809.9997,2,1536.0003,2,1536.0003,22
1,1836,1,1836,0,648,4,648,22
1,813.9999,0,813.9999,1,266.0001,1,266.0001,22
5,15780,6,15780,5,7680,4,7680,22
0,2438.3331,0,2438.3331,2,711.6669,5,711.6669,22
0,1470.6668,0,1470.6668,4,581.3332,0,581.3332,22
2,2275,0,2275,3,710,0,710,22
2,816,0,816,1,300,0,300,22
0,933,0,933,3,309,0,309,22
8,11242.6661,1,11242.6661,3,3445.3339,5,3445.3339,22
7,68688,3,68688,22,27324,4,27324,22
2,797.3334,0,797.3334,0,282.6666,0,282.6666,22
17,81809.0013,12,81809.0013,7,26766.9987,3,26766.9987,22
6,5192.0004,0,5192.0004,6,1611.9996,0,1611.9996,22
3,3402,0,3402,6,1053,0,1053,22
0,768,0,768,1,255,0,255,22
3,3539.6669,0,3539.6669,4,996.3331,0,996.3331,22
1,7604.6663,0,7604.6663,9,2658.3337,1,2658.3337,22
0,2569.9998,0,2569.9998,3,1012.0002,3,1012.0002,22
2,24088.0008,0,24088.0008,12,8167.9992,10,8167.9992,22
0,527.3333,1,527.3333,0,207.6667,0,207.6667,22
0,640,2,640,0,218,0,218,22
2,40744,2,40744,15,13772,3,13772,22
5,5093.333,2,5093.333,3,1416.667,0,1416.667,22
4,16151.9994,1,16151.9994,5,5448.0006,8,5448.0006,22
2,4062,0,4062,4,1500,0,1500,22
1,4209.3331,0,4209.3331,6,1418.6669,0,1418.6669,22
6,33704.6658,0,33704.6658,14,11223.3342,6,11223.3342,22
0,1113.9999,0,1113.9999,3,470.0001,0,470.0001,22
0,221.6667,0,221.6667,1,72.3333,0,72.3333,22
5,27040.0008,1,27040.0008,11,12199.9992,7,12199.9992,22
0,2550.6668,1,2550.6668,2,1049.3332,1,1049.3332,22
3,970,0,970,2,395,0,395,22
3,921,0,921,0,312,0,312,22
0,531,1,531,0,207,2,207,22
1,6228,10,6228,1,2034,6,2034,22
15,111880,3,111880,14,36440,8,36440,22
7,6009.0003,0,6009.0003,1,1712.9997,1,1712.9997,22
2,6547.6671,0,6547.6671,9,2110.3329,2,2110.3329,22
0,12021.3324,26,12021.3324,0,4610.6676,2,4610.6676,22
0,729,0,729,3,243,0,243,22
0,790.6666,0,790.6666,2,343.3334,0,343.3334,22
4,37206,2,37206,13,13743,8,13743,22
2,1692,2,1692,2,594,0,594,22
3,2041.9998,1,2041.9998,2,892.0002,0,892.0002,22
4,53116,0,53116,12,20468,12,20468,22
7,97194.3319,4,97194.3319,19,45866.6681,13,45866.6681,22
7,26148.3343,2,26148.3343,10,9695.6657,10,9695.6657,22
2,1291.6665,0,1291.6665,3,448.3335,0,448.3335,22
3,2403,0,2403,0,702,0,702,22
1,2952,4,2952,0,1440,1,1440,22
6,12818.9997,0,12818.9997,3,4191.0003,0,4191.0003,22
0,4046,0,4046,5,1645,2,1645,22
6,20761.3341,12,20761.3341,1,7045.6659,4,7045.6659,22
0,2028,0,2028,4,708,0,708,22
2,1486.0002,2,1486.0002,0,475.9998,2,475.9998,22
3,2858.3331,0,2858.3331,4,1005.6669,0,1005.6669,22
3,1285,0,1285,2,425,0,425,22
2,1355,0,1355,1,505,2,505,22
10,52299.999,4,52299.999,12,16820.001,4,16820.001,22
1,2538.6668,0,2538.6668,3,857.3332,0,857.3332,22
30,145333.0017,1,145333.0017,20,48823.9983,0,48823.9983,22
0,282.3333,0,282.3333,0,107.6667,1,107.6667,22
3,6818.6664,0,6818.6664,5,2181.3336,0,2181.3336,22
1,5586.0003,1,5586.0003,1,1487.9997,6,1487.9997,22
7,18479,4,18479,5,6307,1,6307,22
2,526.6666,0,526.6666,0,217.3334,0,217.3334,22
6,7773.3337,0,7773.3337,5,2753.6663,0,2753.6663,22
0,11919.3327,12,11919.3327,0,3470.6673,7,3470.6673,22
1,450,0,450,0,147,0,147,22
1,1926.6665,1,1926.6665,2,593.3335,1,593.3335,22
4,3118.0002,0,3118.0002,2,895.9998,0,895.9998,22
0,3688,0,3688,3,1544,1,1544,22
2,1141.3332,0,1141.3332,1,370.6668,1,370.6668,22
4,27568.0008,6,27568.0008,12,8863.9992,2,8863.9992,22
1,2793.9999,0,2793.9999,1,1085.0001,1,1085.0001,22
5,2583,1,2583,0,987,1,987,22
3,6904.3337,1,6904.3337,5,2698.6663,2,2698.6663,22
0,25109.3344,25,25109.3344,0,8874.6656,7,8874.6656,22
5,2978.6664,0,2978.6664,3,861.3336,0,861.3336,22
0,7440,3,7440,0,2586,3,2586,22
5,16637.9994,5,16637.9994,5,5016.0006,3,5016.0006,22
0,2202.6667,0,2202.6667,1,791.3333,0,791.3333,22
5,18494.6663,1,18494.6663,3,5859.3337,2,5859.3337,22
12,31477.3328,0,31477.3328,4,9610.6672,0,9610.6672,22
1,613.3334,0,613.3334,1,202.6666,0,202.6666,22
6,7319.9997,0,7319.9997,3,2238.0003,0,2238.0003,22
0,24719.9994,0,24719.9994,16,8760.0006,2,8760.0006,22
3,7462,4,7462,4,2534,3,2534,22
0,2976,3,2976,3,1080,2,1080,22
2,49359.9984,17,49359.9984,3,19616.0016,26,19616.0016,22
1,259.6667,0,259.6667,0,79.3333,0,79.3333,22
5,14464,1,14464,10,4448,0,4448,22
2,1777.3332,2,1777.3332,0,562.6668,0,562.6668,22
3,2818.3335,1,2818.3335,1,901.6665,0,901.6665,22
0,1333.3332,0,1333.3332,3,454.6668,1,454.6668,22
2,5436,2,5436,4,2160,4,2160,22
1,2130,0,2130,3,945,1,945,22
0,1607.0001,1,1607.0001,1,579.9999,1,579.9999,22
2,1675.3331,3,1675.3331,2,613.6669,0,613.6669,22
2,11475.9996,2,11475.9996,7,4364.0004,1,4364.0004,22
11,122091.6683,4,122091.6683,27,46811.3317,7,46811.3317,22
4,1892.3331,0,1892.3331,3,627.6669,0,627.6669,22
4,16920,0,16920,16,5460,0,5460,22
4,3791.6669,0,3791.6669,3,1122.3331,0,1122.3331,22
5,49163.3345,0,49163.3345,22,17091.6655,8,17091.6655,22
0,728.0001,0,728.0001,0,261.9999,3,261.9999,22
3,2422.6668,0,2422.6668,1,1117.3332,0,1117.3332,22
5,15696,1,15696,9,5184,1,5184,22
0,992,0,992,1,340,3,340,22
7,10690.3329,2,10690.3329,4,3310.6671,0,3310.6671,22
9,6771.9996,0,6771.9996,2,2048.0004,1,2048.0004,22
1,10894,0,10894,10,3926,2,3926,22
0,6403.9998,0,6403.9998,6,2794.0002,0,2794.0002,22
1,25599,1,25599,17,10248,2,10248,22
2,5514.6663,2,5514.6663,5,1613.3337,2,1613.3337,22
1,4196.6665,0,4196.6665,3,1368.3335,1,1368.3335,22
9,3880,0,3880,1,1250,0,1250,22
0,2186.3331,0,2186.3331,4,921.6669,3,921.6669,22
6,42109,0,42109,11,13991,0,13991,22
4,139128,16,139128,19,57474,23,57474,22
5,6773,1,6773,5,3289,2,3289,22
0,920.0001,3,920.0001,0,330.9999,0,330.9999,22
5,1400,0,1400,0,550,0,550,22
0,4628.9997,0,4628.9997,8,1662.0003,1,1662.0003,22
5,8019,1,8019,5,2970,0,2970,22
4,23490,3,23490,10,8910,10,8910,22
1,4540,0,4540,5,1610,4,1610,22
0,500,0,500,1,244,1,244,22
5,14018.3329,0,14018.3329,5,4701.6671,3,4701.6671,22
1,1876.0002,3,1876.0002,2,895.9998,0,895.9998,22
2,428.0001,0,428.0001,0,165.9999,1,165.9999,22
10,344033.9973,34,344033.9973,11,136620.0027,26,136620.0027,22
0,3591.6665,0,3591.6665,4,1328.3335,1,1328.3335,22
1,536,1,536,0,250,0,250,22
3,14620,3,14620,7,5321,4,5321,22
3,15876,0,15876,14,5076,1,5076,22
1,1179.3333,0,1179.3333,0,359.6667,0,359.6667,22
0,1845.3336,1,1845.3336,4,722.6664,3,722.6664,22
0,6136.667,0,6136.667,9,1483.333,1,1483.333,22
4,29698.6676,1,29698.6676,20,11881.3324,3,11881.3324,22
1,319.6667,0,319.6667,0,121.3333,0,121.3333,22
4,6096.667,2,6096.667,3,2003.333,1,2003.333,22
0,3915,1,3915,3,1890,5,1890,22
6,4077.3337,0,4077.3337,5,1202.6663,0,1202.6663,22
1,474.6666,0,474.6666,1,143.3334,0,143.3334,22
0,1270.0002,2,1270.0002,0,601.9998,4,601.9998,22
0,169,0,169,1,56,0,56,22
5,4896.6671,4,4896.6671,3,2123.3329,1,2123.3329,22
0,1539.3334,0,1539.3334,1,512.6666,1,512.6666,22
12,184621.6645,13,184621.6645,22,69853.3355,18,69853.3355,22
1,348,1,348,0,150,0,150,22
1,2818.6664,1,2818.6664,4,1117.3336,2,1117.3336,22
3,5443.6669,0,5443.6669,3,1696.3331,1,1696.3331,22
1,5628,0,5628,6,1932,0,1932,22
0,2244.6669,0,2244.6669,2,695.3331,5,695.3331,22
0,1626.9999,0,1626.9999,3,524.0001,0,524.0001,22
3,60300,2,60300,18,21750,2,21750,22
3,8202.3337,2,8202.3337,5,3512.6663,1,3512.6663,22
8,404134.6633,0,404134.6633,69,141265.3367,24,141265.3367,22
4,1871.3331,0,1871.3331,2,774.6669,1,774.6669,22
2,7800,0,7800,10,2955,3,2955,22
0,27491.9994,2,27491.9994,12,11820.0006,4,11820.0006,22
2,6528.6669,2,6528.6669,2,2480.3331,1,2480.3331,22
1,946,0,946,1,374,0,374,22
18,164903.3313,18,164903.3313,11,52500.6687,14,52500.6687,22
1,14400,3,14400,9,5640,7,5640,22
0,6255.3337,5,6255.3337,2,1994.6663,4,1994.6663,22
0,897.9999,0,897.9999,3,263.0001,0,263.0001,22
2,4405.3331,0,4405.3331,5,1432.6669,0,1432.6669,22
1,963,0,963,1,360,1,360,22
2,1208.3335,0,1208.3335,3,471.6665,0,471.6665,22
4,3432,0,3432,4,1008,0,1008,22
3,26739.3327,0,26739.3327,11,9569.6673,5,9569.6673,22
3,1901.6669,0,1901.6669,3,681.3331,1,681.3331,22
0,638.3335,0,638.3335,1,261.6665,4,261.6665,22
7,343653.3366,32,343653.3366,26,125864.6634,33,125864.6634,22
0,219.3333,0,219.3333,1,92.6667,0,92.6667,22
1,761.0001,0,761.0001,1,210.9999,1,210.9999,22
0,1182.6668,0,1182.6668,4,437.3332,0,437.3332,22
3,1583.3335,0,1583.3335,2,576.6665,0,576.6665,22
11,8398,0,8398,2,2600,0,2600,22
0,1815,0,1815,2,579,1,579,22
5,9882.6672,5,9882.6672,3,4661.3328,3,4661.3328,22
0,851.0001,0,851.0001,3,309.9999,0,309.9999,22
0,474,0,474,1,171,0,171,22
2,1609.3332,0,1609.3332,2,610.6668,0,610.6668,22
0,431.0001,0,431.0001,2,171.9999,1,171.9999,22
1,1633.3331,0,1633.3331,3,571.6669,3,571.6669,22
0,14470.0005,0,14470.0005,13,5014.9995,2,5014.9995,22
1,522.6666,0,522.6666,1,155.3334,0,155.3334,22
12,23857.6673,0,23857.6673,6,7264.3327,1,7264.3327,22
0,1992,0,1992,4,660,0,660,22
2,6387.0003,1,6387.0003,5,2900.9997,1,2900.9997,22
0,1286.6668,2,1286.6668,0,405.3332,2,405.3332,22
1,122,0,122,0,52,0,52,22
1,8111.9997,0,8111.9997,8,2823.0003,0,2823.0003,22
5,5696,0,5696,3,2104,0,2104,22
4,50422.6658,5,50422.6658,11,20713.3342,6,20713.3342,22
4,28640,3,28640,15,10144,10,10144,22
5,41218.6658,0,41218.6658,17,16033.3342,4,16033.3342,22
1,2563.333,5,2563.333,0,1186.667,4,1186.667,22
3,717.9999,0,717.9999,0,236.0001,0,236.0001,22
6,25298,9,25298,6,11752,5,11752,22
0,366.6667,0,366.6667,1,125.3333,0,125.3333,22
0,155,1,155,0,61,0,61,22
1,10413.334,7,10413.334,7,4226.666,5,4226.666,22
1,782.0001,0,782.0001,1,351.9999,1,351.9999,22
6,5693.333,0,5693.333,4,1596.667,0,1596.667,22
3,30118.0011,6,30118.0011,6,10273.9989,18,10273.9989,22
2,5805.3338,4,5805.3338,1,1670.6662,7,1670.6662,22
2,953.3332,0,953.3332,1,354.6668,1,354.6668,22
0,3696,0,3696,6,1290,0,1290,22
1,2543.3335,1,2543.3335,0,891.6665,3,891.6665,22
3,1226.0001,0,1226.0001,0,402.9999,0,402.9999,22
0,1995.0003,4,1995.0003,2,731.9997,3,731.9997,22
2,945.3332,0,945.3332,1,326.6668,1,326.6668,22
0,204.3333,0,204.3333,1,74.6667,0,74.6667,22
5,10660,0,10660,8,4004,0,4004,22
5,6774,0,6774,1,2028,0,2028,22
0,994.6668,1,994.6668,2,349.3332,1,349.3332,22
11,195349.6689,26,195349.6689,7,77407.3311,23,77407.3311,22
1,1107,1,1107,1,405,0,405,22
1,1500,1,1500,3,495,0,495,22
6,10229.3328,0,10229.3328,10,3546.6672,0,3546.6672,22
0,398.3333,0,398.3333,1,117.6667,0,117.6667,22
7,32846,0,32846,11,12892,4,12892,22
0,27347.3327,0,27347.3327,17,9075.6673,2,9075.6673,22
5,8166.666,1,8166.666,7,2273.334,7,2273.334,22
26,219258.6648,3,219258.6648,22,71381.3352,5,71381.3352,22
6,31369.3324,2,31369.3324,17,10966.6676,3,10966.6676,22
2,1488,0,1488,1,456,0,456,22
12,141979.0023,15,141979.0023,23,51979.9977,19,51979.9977,22
0,550.6666,0,550.6666,2,217.3334,0,217.3334,22
0,3406.667,3,3406.667,2,1183.333,5,1183.333,22
3,7193.333,4,7193.333,2,3726.667,1,3726.667,22
0,2105,0,2105,4,760,1,760,22
1,5291.6665,0,5291.6665,3,1938.3335,1,1938.3335,22
4,17067.9996,0,17067.9996,7,5972.0004,1,5972.0004,22
0,644.0001,1,644.0001,1,282.9999,1,282.9999,22
1,13346.9991,9,13346.9991,4,5526.0009,13,5526.0009,22
1,7465.3337,2,7465.3337,3,2830.6663,5,2830.6663,22
5,4278,0,4278,1,1338,0,1338,22
0,677.0001,1,677.0001,2,249.9999,0,249.9999,22
7,102679.998,15,102679.998,12,39160.002,26,39160.002,22
2,9708,0,9708,6,3900,4,3900,22
1,776,0,776,3,316,0,316,22
1,2035,0,2035,2,920,2,920,22
1,275.3333,0,275.3333,0,72.6667,0,72.6667,22
2,4810.0002,1,4810.0002,3,1399.9998,0,1399.9998,22
1,8000,1,8000,5,3280,1,3280,22
0,1324,0,1324,4,608,0,608,22
0,322.3333,0,322.3333,1,106.6667,0,106.6667,22
4,16500.0006,4,16500.0006,8,6503.9994,2,6503.9994,22
1,9210,3,9210,2,3300,4,3300,22
1,170.6667,0,170.6667,0,63.3333,0,63.3333,22
2,13488,0,13488,9,4800,1,4800,22
3,15786.6672,0,15786.6672,9,6341.3328,4,6341.3328,22
1,881.0001,0,881.0001,2,288.9999,0,288.9999,22
1,32736,1,32736,12,10968,10,10968,22
2,1166.6665,1,1166.6665,1,468.3335,1,468.3335,22
35,1800395.3247,105,1800395.3247,58,616074.6753,61,616074.6753,22
0,1631.0001,0,1631.0001,3,591.9999,0,591.9999,22
2,22601.3341,9,22601.3341,6,7344.6659,6,7344.6659,22
2,22501.6659,0,22501.6659,18,7858.3341,3,7858.3341,22
2,26866.666,4,26866.666,8,11113.334,6,11113.334,22
3,17524.3327,2,17524.3327,6,6244.6673,8,6244.6673,22
4,8205.0003,0,8205.0003,4,2891.9997,1,2891.9997,22
26,639767.0037,1,639767.0037,69,225699.9963,15,225699.9963,22
2,289.3334,0,289.3334,0,82.6666,0,82.6666,22
9,47200.0008,1,47200.0008,11,13279.9992,3,13279.9992,22
1,2802.6664,3,2802.6664,3,1133.3336,1,1133.3336,22
1,225.6667,0,225.6667,0,62.3333,0,62.3333,22
4,11476,2,11476,6,4313,7,4313,22
1,5798.3331,0,5798.3331,6,1866.6669,0,1866.6669,22
0,535.3334,1,535.3334,0,190.6666,1,190.6666,22
5,13268.3327,3,13268.3327,3,4515.6673,8,4515.6673,22
0,1472,2,1472,1,472,1,472,22
0,9855,4,9855,1,2790,10,2790,22
4,25072.6658,6,25072.6658,7,13927.3342,9,13927.3342,22
3,122636,2,122636,25,43258,13,43258,22
6,7619.3337,0,7619.3337,5,2478.6663,0,2478.6663,22
1,530.6666,0,530.6666,0,219.3334,1,219.3334,22
8,9496.6662,0,9496.6662,4,3313.3338,2,3313.3338,22
0,286.3333,0,286.3333,0,118.6667,1,118.6667,22
0,436.6666,1,436.6666,0,187.3334,1,187.3334,22
0,9503,2,9503,8,4030,3,4030,22
0,3456,0,3456,7,1296,2,1296,22
14,252050,7,252050,29,87400,0,87400,22
2,4832.0004,0,4832.0004,1,1359.9996,9,1359.9996,22
8,38618.9991,5,38618.9991,12,15408.0009,2,15408.0009,22
3,21459,1,21459,11,8832,8,8832,22
4,8976,0,8976,7,3564,0,3564,22
5,1482,0,1482,1,552,0,552,22
1,3805.9998,2,3805.9998,2,1198.0002,1,1198.0002,22
3,2458.6664,3,2458.6664,1,637.3336,1,637.3336,22
1,21937.6663,1,21937.6663,3,8686.3337,6,8686.3337,22
1,1316,1,1316,2,568,0,568,22
3,14693.6661,0,14693.6661,8,5553.3339,6,5553.3339,22
7,15941,0,15941,12,5434,0,5434,22
0,2413.3336,0,2413.3336,8,1090.6664,0,1090.6664,22
4,2044,0,2044,0,704,0,704,22
2,4808.9997,0,4808.9997,5,1725.0003,2,1725.0003,22
0,1168,3,1168,0,404,1,404,22
5,4906.667,0,4906.667,3,1693.333,2,1693.333,22
1,1805.3332,1,1805.3332,1,534.6668,1,534.6668,22
3,4517.3336,1,4517.3336,1,1242.6664,3,1242.6664,22
2,2082,0,2082,1,672,0,672,22
1,1450,1,1450,2,515,1,515,22
2,4961.9997,0,4961.9997,1,1680.0003,6,1680.0003,22
3,1722,0,1722,3,525,1,525,22
4,12264.0003,0,12264.0003,3,3773.9997,2,3773.9997,22
10,24035,0,24035,12,9499,1,9499,22
0,1848,0,1848,2,690,4,690,22
3,9955,1,9955,7,3839,0,3839,22
3,1822.3331,0,1822.3331,3,634.6669,1,634.6669,22
4,37191.6675,2,37191.6675,16,12833.3325,3,12833.3325,22
2,5316.6663,0,5316.6663,4,2075.3337,5,2075.3337,22
5,12536.0004,0,12536.0004,7,4347.9996,0,4347.9996,22
0,1279.9998,0,1279.9998,2,466.0002,4,466.0002,22
3,35529.999,0,35529.999,18,12440.001,9,12440.001,22
2,30348,0,30348,23,13716,2,13716,22
7,15541.3328,0,15541.3328,9,5242.6672,0,5242.6672,22
1,3642.0003,6,3642.0003,0,1595.9997,2,1595.9997,22
2,790.6668,1,790.6668,1,277.3332,0,277.3332,22
0,492.3333,0,492.3333,1,158.6667,0,158.6667,22
2,8560,0,8560,4,2624,2,2624,22
3,6416.6669,0,6416.6669,4,2046.3331,0,2046.3331,22
3,7714,4,7714,2,2603,10,2603,22
2,2524.0002,2,2524.0002,1,1129.9998,1,1129.9998,22
10,25728.0012,9,25728.0012,4,9695.9988,13,9695.9988,22
0,7313.333,0,7313.333,5,2736.667,5,2736.667,22
0,726.6665,2,726.6665,0,248.3335,3,248.3335,22
3,5537.9997,2,5537.9997,4,2400.0003,0,2400.0003,22
3,23445.3324,5,23445.3324,3,12590.6676,17,12590.6676,22
5,5393.6663,0,5393.6663,5,1866.3337,1,1866.3337,22
1,1523.3335,0,1523.3335,3,546.6665,1,546.6665,22
0,2067.3331,0,2067.3331,4,809.6669,3,809.6669,22
2,93288,2,93288,29,34593,6,34593,22
4,2878.3337,2,2878.3337,2,1048.6663,3,1048.6663,22
0,4831.6665,0,4831.6665,5,1738.3335,0,1738.3335,22
2,1430.3331,0,1430.3331,3,564.6669,2,564.6669,22
1,16840,2,16840,14,5960,3,5960,22
0,1318.6668,0,1318.6668,4,445.3332,0,445.3332,22
1,4710,4,4710,1,1500,4,1500,22
5,14310,0,14310,5,4770,0,4770,22
0,4361,2,4361,1,1099,4,1099,22
3,1317.3332,0,1317.3332,1,398.6668,0,398.6668,22
2,1368.9999,0,1368.9999,1,431.0001,0,431.0001,22
1,4075,0,4075,4,1355,0,1355,22
0,2448,2,2448,2,954,5,954,22
0,705,0,705,1,249,2,249,22
0,14522.6672,3,14522.6672,12,5109.3328,1,5109.3328,22
0,483.3334,1,483.3334,1,158.6666,0,158.6666,22
