"alpha.Cat1","alpha.Cat2","alpha.Cat3","stage","species"
"0.0947651259621","0.272405744446","0.474724337283","abdomen","bee"
"0.117755982135","0.300694640705","0.310323745377","abdomen","bee"
"0.0982626610343","0.319248156521","0.459963330959","abdomen","bee"
"0.0830072298528","0.212881383072","0.409077961765","abdomen","bee"
"0.129198621965","0.264931508541","0.444737792335","abdomen","bee"
"0.159431885416","0.263890583076","0.407504524894","abdomen","bee"
"0.117175088305","0.324170901466","0.371727081476","abdomen","bee"
"0.186070829285","0.194712794665","0.444206896269","abdomen","bee"
"0.139284891289","0.355422157883","0.339774024329","abdomen","bee"
"0.139582684905","0.294552149324","0.406641626667","abdomen","bee"
"0.119485601003","0.367238407244","0.451664036964","abdomen","bee"
"0.138986495073","0.307108562653","0.416708924542","abdomen","bee"
"0.118078098844","0.248749821369","0.302884273613","abdomen","bee"
"0.0914066977635","0.223607326637","0.432633451415","abdomen","bee"
"0.136045629633","0.24378925842","0.396803635133","abdomen","bee"
"0.215736132145","0.234835538008","0.436147055298","abdomen","bee"
"0.142166862503","0.36836813762","0.379009778119","abdomen","bee"
"0.12845100662","0.230089007512","0.35908647596","abdomen","bee"
"0.153141614269","0.20475632095","0.388644688164","abdomen","bee"
"0.117781389638","0.30017274634","0.45399034101","abdomen","bee"
"0.0784924444862","0.0688806470356","0.35573561591","abdomen","bee"
"0.177714957224","0.189766739632","0.442517459374","abdomen","bee"
"0.0852986220233","0.352211295592","0.37664974586","abdomen","bee"
"0.092420931423","0.405963439372","0.467738367334","abdomen","bee"
"0.0637282450449","0.352727801002","0.386947583841","abdomen","bee"
"0.0982103969133","0.283860760057","0.456985899992","abdomen","bee"
"0.184903933587","0.270031745291","0.404373180319","abdomen","bee"
"0.178911505976","0.31995103807","0.400527832457","abdomen","bee"
"0.227693748157","0.236823221937","0.444551717085","abdomen","bee"
"0.0850907297417","0.24172928492","0.367581264162","abdomen","bee"
"0.0948977466619","0.221337205383","0.365351882905","abdomen","bee"
"0.117975912706","0.297771862675","0.474089145177","abdomen","bee"
"0.142594759125","0.334537295521","0.444064118229","abdomen","bee"
"0.183634562676","0.36201517801","0.449247532202","abdomen","bee"
"0.0721026695228","0.197435733623","0.377859166302","abdomen","bee"
"0.0547008355271","0.336112428068","0.395038808502","abdomen","bee"
"0.107293395624","0.365217169503","0.390107945573","abdomen","bee"
"0.180369538392","0.343778763575","0.391088076395","abdomen","bee"
"0.1152249394","0.223201529752","0.4353069645","abdomen","bee"
"0.163875682216","0.250792577023","0.35296426887","abdomen","bee"
"0.11109733876","0.173313682234","0.434469347179","abdomen","bee"
"0.0865465802741","0.232083431456","0.483940952265","abdomen","bee"
"0.116249667709","0.331312611965","0.442672210079","abdomen","bee"
"0.0812176785281","0.234012248016","0.33641078293","abdomen","bee"
"0.0683889708975","0.26425078119","0.379364601298","abdomen","bee"
"0.0836280604783","0.292538710693","0.391103202646","abdomen","bee"
"0.192910985589","0.301710289298","0.451731602399","abdomen","bee"
"0.100097359204","0.241526741355","0.421231439666","abdomen","bee"
"0.17449356634","0.361113362003","0.437321605356","abdomen","bee"
"0.110607821014","0.269831573955","0.43958871997","abdomen","bee"
"0.071718949335","0.209695156238","0.423672461905","abdomen","bee"
"0.119199130317","0.343431030532","0.365486448276","abdomen","bee"
"0.0380436401262","0.392325382768","0.469172049254","abdomen","bee"
"0.15271172452","0.309736576704","0.410685330147","abdomen","bee"
"0.126037036892","0.335897290637","0.399712160748","abdomen","bee"
"0.11543373819","0.189015349895","0.45790452432","abdomen","bee"
"0.127847777266","0.296060731088","0.361287321497","abdomen","bee"
"0.0843075082348","0.219776424541","0.430113724171","abdomen","bee"
"0.134824737269","0.244812483338","0.448208353794","abdomen","bee"
"0.0694447496714","0.270191182862","0.429773982029","abdomen","bee"
"0.163132747364","0.229581897112","0.38475557206","abdomen","bee"
"0.142411081395","0.337116670423","0.471052193232","abdomen","bee"
"0.18116869504","0.30325692931","0.380618019584","abdomen","bee"
"0.174563201704","0.246127451576","0.474024612211","abdomen","bee"
"0.196201485958","0.239698182311","0.382935182094","abdomen","bee"
"0.151622715175","0.40972206824","0.457079389132","abdomen","bee"
"0.194481977866","0.323021805517","0.363414328613","abdomen","bee"
"0.0929895550303","0.16453655185","0.380871905295","abdomen","bee"
"0.152779831002","0.251698800965","0.43136400126","abdomen","bee"
"0.112179067919","0.244720232283","0.483303926587","abdomen","bee"
"0.173687036754","0.326172897798","0.431654482418","abdomen","bee"
"0.204534265055","0.335106099838","0.46455689227","abdomen","bee"
"0.155539306549","0.177692848901","0.40880149495","abdomen","bee"
"0.0527808258732","0.264471204032","0.404532372081","abdomen","bee"
"0.0527783741776","0.264466167573","0.404531701005","abdomen","bee"
