"","Gene","larva","pupa","head","thorax","abdomen","DEcat","FDR","conn"
"68","LOC105828806",-0.926961702814635,1.37977437916139,2.31771153042308,0.431171306844505,-0.308109427445176,"non-DE",0.606351350369101,9.61246927439807
"69","LOC105828809",0.15794052382344,-0.56150579958874,0.153923542759787,-0.434510757355302,-2.8110417254306,"queen",3.40116151892541e-10,110.13707279826
"70","LOC105828810",-0.241559986074481,-4.08111531444692,1.36830251254806,-0.805254308911189,-4.50651519498605,"queen",1.11602511179971e-10,196.930913682597
"71","LOC105828825",0.29137142281369,-0.577489500148944,-0.687210430099597,-0.928942603951003,-1.86020394289225,"queen",0.00230398696465155,75.8540089394816
"72","LOC105828842",-1.07239379468243,-0.499665923426372,-2.20072497359544,0.242741484696472,-4.79801916555584,"queen",2.24225131592581e-06,79.1731695557343
"73","LOC105828844",0.274130364106789,-0.0609102228458612,0.413737117070772,0.390496427816531,-1.03922694926849,"queen",0.0128303471112103,67.850911320763
"74","LOC105828903",1.22365743315291,-1.1786762262384,-0.86077102628872,-3.25202599039934,-9.02479654546626,"queen",4.15975363142051e-47,112.510828419924
"75","LOC105828947",-0.200399685329631,0.00885042215882979,0.149840357177187,-0.239029879281724,-0.640285032423055,"non-DE",0.187875525090878,33.7246061797372
"76","LOC105828962",-0.166869521750384,0.502909245193984,-0.0837645038318434,-0.253901231230339,-2.70268081938539,"queen",5.76472213378502e-10,145.241645945832
"77","LOC105828972",0.174579160439346,1.28825950930361,1.63993686480369,-0.852314067613407,-4.78353038890369,"queen",6.53262433136189e-07,158.175645420012
"78","LOC105829009",1.54920797180832,4.18736358830248,1.32339877184397,0.968060230838661,9.02573190435914,"worker",0.0014533362262285,2.91100801488421
"79","LOC105829050",0.521546487543451,0.814099822380465,0.965976107098843,0.337415859730354,-0.912025863702716,"queen",0.0377297922239517,61.1496202789185
"80","LOC105829073",0.115466735448425,0.218424719650165,-0.516383223023194,-0.636731506737375,-1.10893436318873,"queen",0.00547780482161152,51.6522018606851
"81","LOC105829084",-1.42869680422859,0.120205090881158,0.410131667033854,-0.90614142692135,-2.75643980580975,"queen",2.60355419130013e-07,15.5938822128356
"82","LOC105829092",-0.0017405507876479,-1.3572977145167,0.461256814753936,0.692768797662042,-1.65403920248429,"queen",0.00766300587747073,160.613267885775
"83","LOC105829146",0.290219288453812,-0.0137421774406591,-0.0559962909299806,2.100679923807,-1.31565131764224,"non-DE",0.177736953542684,73.7480842312139
"84","LOC105829174",1.94378170261389,-0.879016376187435,-0.0477765777280553,-3.30860690696438,-10.9465718160819,"queen",8.94239664815465e-25,9.51754179071072
"85","LOC105829184",-0.524089243064106,-0.514577855819552,-0.836463103980967,-1.39871924944944,-2.56621909937177,"non-DE",0.101983983781796,134.353533455451
"86","LOC105829198",-0.0302564998973822,-0.432327035691696,-0.26861962341355,0.459852996726717,-1.35707646225436,"queen",0.00547988728476283,96.0905245367624
"87","LOC105829199",-0.144313693323471,0.0838215185641723,0.385629482614284,-0.568183088486935,-1.8044676478753,"queen",4.0734556184632e-07,177.78020878801
"88","LOC105829213",-0.36988875461954,-0.465966731862467,1.58274074607403,0.635702724749448,-2.25442206920475,"queen",0.00393937298887448,82.3916827316456
"89","LOC105829218",0.152418932963987,-0.77740885625207,-0.279380987343397,-0.623579696205293,-2.15964153900542,"queen",0.0051468106993359,152.406979780903
"90","LOC105829230",0.295380818313002,0.0431545765072263,-0.354607319377894,-0.578955836687045,-0.550768863097437,"non-DE",0.196338587242582,28.913823772826
"91","LOC105829231",0.619128604937496,-3.92313048209629,-2.81509531912602,-1.32085831806207,-4.99545113505781,"queen",1.66847231832624e-06,197.930564007992
"92","LOC105829235",0.379338685010958,-0.023052717073245,0.280829161699518,0.356200599139475,-1.07967886076836,"queen",0.0371044518259987,59.596464615559
"93","LOC105829254",-0.18867277593672,-1.27696442147818,-2.28064956490591,-2.8537154523806,-3.49687083963143,"queen",5.41299543194908e-18,139.531690678809
"94","LOC105829266",-1.21113084609447,0.383644693417322,2.33933790768818,1.52114038127264,4.17839596680875,"worker",0.00110419939978588,3.1336862542879
"95","LOC105829270",-0.0813512517209422,0.437674834997653,0.350966465674081,-0.643526636707171,-1.77065216440066,"queen",0.000142047451852701,109.60182606815
"96","LOC105829294",0.106145351780929,-0.4568456648721,-0.547653882501934,0.684522252141689,-4.16884116318482,"queen",8.09138069565114e-08,90.9608867918286
"97","LOC105829299",-2.15729884683251,-5.7503284537996,0.689745601892837,-2.42192734165128,-1.52767364496224,"queen",0.0733995204072393,17.6523856863157
"98","LOC105829308",0.0419748901484755,0.57098042541291,1.00886400147999,-0.261280646710133,-0.710875225793456,"queen",0.0710532333360801,39.7078229704424
