"","x"
"LOC105834883",0.016378424187
"LOC105840749",0.0943087964077
"LOC105835237",0.0404389959035
"LOC105840923",0.08507161002
"LOC105840758",0.0872839476033
"LOC105840914",0.0548238546175
"LOC105836351",0.083195942276
"LOC105836419",0.445447094846
"LOC105833044",0.189301376571
"LOC105834759",0.114576820765
"LOC105828769",0.0679620884574
"LOC105828749",0.0356587046317
"LOC105838837",0.0331348805019
"LOC105831292",0.064662284702
"LOC105829654",0.124038276238
"LOC105837278",0.081744545672
"LOC105829651",0.227381268817
"LOC105840836",0.235853249703
"LOC105836815",0.00364548228757
"LOC105835397",0.065308962049
"LOC105837180",0.113356546626
"LOC105829208",0.161959018819
"LOC105833814",0.00637007570254
"LOC105840685",0.200404776047
"LOC105832317",0.149100474122
"LOC105837001",0.140665161537
"LOC105834247",0.00948573429375
"LOC105833945",0.065027144345
"LOC105833214",0.111838246036
"LOC105833317",0.0684460297503
"LOC105829141",0.179169132994
"LOC105833487",0.0731070001716
"LOC105837317",0.0263785580092
"LOC105834223",0.03764201639
"LOC105828220",0.0605958584545
"LOC105837102",0.0762854944873
"LOC105828696",0.143311208351
"LOC105835173",0.0191001826794
"LOC105840136",0.0238571254759
"LOC105840720",0.0278206588407
"LOC105831499",0.0400556463164
"LOC105832765",0.010916707652
"LOC105837637",0.142337936832
"LOC105829261",0.0621989092268
"LOC105830236",0.154935998487
"LOC105829999",0.048789966334
"LOC105839434",0.0134796498074
"LOC105840242",0.0889767864823
"LOC105831754",0.0432508768688
"LOC105832922",0.0923638035803
"LOC105835080",0.0882092826789
"LOC105832316",0.154788670372
"LOC105836145",0.0545376206108
"LOC105834580",0.245170335517
"LOC105829547",0.0930849304697
"LOC105837097",0.190682784131
"LOC105831991",0.0427974952313
"LOC105832785",0.249317146461
"LOC105835033",0.088312085202
"LOC105833548",0.0103011070333
"LOC105832571",0.0590629500379
"LOC105832688",0.0595861968785
"LOC105840979",0.0371072201613
"LOC105836751",0.0236159624745
"LOC105830787",0.109390757362
"LOC105838156",0.155868310567
"LOC105837300",0.025412018692
"LOC105838197",0.0815401099088
"LOC105836036",0.0161057897352
"LOC105840931",0.0481983749107
"LOC105836230",0.110795085646
"LOC105835590",0.0205913692568
"LOC105829987",0.0934765689336
"LOC105836691",0.0578466557327
"LOC105836425",0.0103418829592
"LOC105837485",0.130217092797
"LOC105840605",0.0494654337373
"LOC105828529",0.0581516930003
"LOC105838085",0.128757783065
"LOC105838338",0.0574564826371
"LOC105840191",0.0386442966262
"LOC105831897",0.0437185751179
"LOC105830410",0.0177953130011
"LOC105837551",0.059507001231
"LOC105831262",0.0459561325023
"LOC105835401",0.128427013201
"LOC105830182",0.0671555312416
"LOC105837310",0.0229153855263
"LOC105830324",0.10764069764
"LOC105832982",0.0231833653331
"LOC105832806",0.143918205342
"LOC105831710",0.125718995247
"LOC105838549",0.0247382566238
"LOC105831746",0.0283438606029
"LOC105833832",0.247226298573
"LOC105830287",0.0723643811855
"LOC105834114",0.140792327289
"LOC105838726",0.0211458059541
"LOC105832145",0.0302881970628
"LOC105831951",0.0059219240895
"LOC105836026",0.136368906415
"LOC105834489",0.0512817834278
"LOC105835474",0.16775730467
"LOC105834639",0.140187120667
"LOC105828323",0.0451184334497
"LOC105829573",0.121545308591
"LOC105834876",0.144752240764
"LOC105831550",0.0295824343725
"LOC105827800",0.0288021071307
"LOC105832491",0.074265763673
"LOC105835374",0.121480254649
"LOC105831176",0.0246449230826
"LOC105830027",0.0267988607714
"LOC105835502",0.437053183497
"LOC105828413",0.124935743887
"LOC105836369",0.0611314462435
"LOC105830365",0.0187831077371
"LOC105828640",0.0399687540273
"LOC105841141",0.115883894884
"LOC105835817",0.0602852437697
"LOC105832197",0.110484798958
"LOC105831263",0.046455711229
"LOC105833055",0.0613907331721
"LOC105837773",0.00896278873472
"LOC105834684",0.0462691229781
"LOC105828525",0.0108306620985
"LOC105837725",0.0803844076235
"LOC105838576",0.0878397256959
"LOC105834970",0.102781150292
"LOC105832136",0.0142907906208
"LOC105834916",0.107063667437
"LOC105835245",0.0240253467504
"LOC105832802",0.0317611984818
"LOC105837675",0.10858955579
"LOC105828905",0.188634830647
"LOC105831017",0.0290384688305
"LOC105829482",0.0163988946635
"LOC105830090",0.0103665003102
"LOC105831885",0.086743713474
"LOC105836898",0.072181863066
"LOC105830539",0.0937548840694
"LOC105836569",0.0310995247716
"LOC105831429",0.115379759693
"LOC105836911",0.190451172235
"LOC105837885",0.0204810371332
"LOC105831108",0.0625059057409
"LOC105837240",0.0232554557372
"LOC105831035",0.0586783030144
"LOC105835539",0.152910482212
"LOC105832701",0.0759692987502
"LOC105840673",0.0200129596257
"LOC105832218",0.0729708978886
"LOC105837504",0.0173290873571
"LOC105835433",0.0906367957088
"LOC105832698",0.0451652886669
"LOC105832801",0.0519182701831
"LOC105831810",0.0155220423372
"LOC105837055",0.102925759647
"LOC105834252",0.104946230226
"LOC105835294",0.00988277633294
"LOC105837294",0.0331878781239
"LOC105828701",0.0690612532374
"LOC105829191",0.0158999201773
"LOC105840938",0.0217696360077
"LOC105837227",0.0226177999075
"LOC105832912",0.019884117934
"LOC105836070",0.0245624876222
"LOC105837993",0.0576467335243
"LOC105833051",0.121920657436
"LOC105837805",0.0683084819645
"LOC105828611",0.0215422687412
"LOC105832829",0.0423053497258
"LOC105829329",0.125364508832
"LOC105839059",0.130387639576
"LOC105838593",0.235347192105
"LOC105838722",0.0389051894665
"LOC105834550",0.0592818421251
"LOC105831016",0.0576466476598
"LOC105830851",0.0193593881133
"LOC105829184",0.0538407004051
"LOC105837789",0.111793993525
"LOC105840334",0.0314079241218
"LOC105840429",0.155043626583
"LOC105833821",0.127084244369
"LOC105829282",0.0686737942351
"LOC105831380",0.30935776578
"LOC105837338",0.296858692465
"LOC105837339",0.108344164842
"LOC105834900",0.0646042244614
"LOC105831674",0.513316702323
"LOC105831317",0.175325970214
"LOC105837618",0.0555820503446
"LOC105837140",0.0371534724953
"LOC105840746",0.169743649746
"LOC105831555",0.0559391583882
"LOC105830446",0.113334224771
"LOC105833117",0.0749719927949
"LOC105827791",0.0172774652282
"LOC105836033",0.0775870169972
"LOC105837716",0.0355943978808
"LOC105828690",0.0129925299124
"LOC105833450",0.187110713156
"LOC105836328",0.0106539110481
"LOC105830991",0.00717679101714
"LOC105834565",0.00667326396433
"LOC105836733",0.0413347087178
"LOC105836373",0.0196417748175
"LOC105829095",0.0386888926646
"LOC105832494",0.07537077863
"LOC105838321",0.0202587220121
"LOC105837566",0.111164009726
"LOC105840942",0.0621004356906
"LOC105836654",0.0218278506097
"LOC105833758",0.136653404294
"LOC105836602",0.145998471061
"LOC105840748",0.0519974891277
"LOC105833484",0.124993131697
"LOC105836317",0.182884419536
"LOC105830745",0.0142885923693
"LOC105838283",0.186712507954
"LOC105832364",0.00652435470324
"LOC105836315",0.0623474185857
"LOC105836427",0.122072820753
"LOC105831003",0.121666672713
"LOC105838309",0.0612818364924
"LOC105835509",0.0741093564938
"LOC105832375",0.0507817808543
"LOC105827875",0.181413433335
"LOC105837679",0.0557898208007
"LOC105833494",0.0476186682756
"LOC105832117",0.0824190637244
"LOC105833392",0.0723811430338
"LOC105828934",0.0872446022643
"LOC105838385",0.349245324156
"LOC105830859",0.0473565398768
"LOC105835128",0.0078851485439
"LOC105832538",0.0542502187331
"LOC105834284",0.177443212494
"LOC105828650",0.0752985966852
"LOC105836812",0.0409460306614
"LOC105838822",0.0468163796049
"LOC105835557",0.0187759655345
"LOC105835627",0.00570634697564
"LOC105835267",0.0886346089884
"LOC105837122",0.0151265309288
"LOC105833519",0.0601649003248
"LOC105835435",0.0783624159411
"LOC105828774",0.0907214221749
"LOC105828739",0.0126731558903
"LOC105835619",0.00566425799053
"LOC105831808",0.119236083316
"LOC105829107",0.0378968685132
"LOC105830156",0.0250947343084
"LOC105838367",0.0178034305398
"LOC105831120",0.0985970688306
"LOC105834510",0.0412415575477
"LOC105829722",0.0253135145667
"LOC105838154",0.143089562367
"LOC105829176",0.081353830605
"LOC105840968",0.163681703286
"LOC105831495",0.0879583015656
"LOC105832590",0.041058657562
"LOC105832570",0.0491968958767
"LOC105832642",0.0775180997815
"LOC105833295",0.109039436241
"LOC105833672",0.0561395120222
"LOC105828129",0.0824852296884
"LOC105836985",0.0570341945474
"LOC105832487",0.0893962378588
"LOC105828477",0.100578308746
"LOC105833604",0.0648629209356
"LOC105837608",0.103664990242
"LOC105830361",0.157560399324
"LOC105832038",0.0999627480754
"LOC105828583",0.0272007027887
"LOC105831193",0.131528303989
"LOC105835436",0.0342828868367
"LOC105830557",0.0339377184048
"LOC105837398",0.199416619413
"LOC105829661",0.0664850891066
"LOC105837106",0.155757028975
"LOC105830864",0.0529888925998
"LOC105835856",0.0331097452243
"LOC105830824",0.196457568335
"LOC105836267",0.0258956751784
"LOC105838198",0.0157751074788
"LOC105834350",0.0610566882408
"LOC105829526",0.0667267874944
"LOC105830133",0.0806282963299
"LOC105840847",0.118934207081
"LOC105836912",0.295269247847
"LOC105832899",0.0381032050493
"LOC105836163",0.136888297165
"LOC105834096",0.113580589035
"LOC105836408",0.0438314736663
"LOC105834279",0.0648104873937
"LOC105832925",0.0114376291905
"LOC105829599",0.0545149318559
"LOC105833326",0.0618307570513
"LOC105832018",0.0237314698534
"LOC105836229",0.0545895173935
"LOC105830686",0.16412715267
"LOC105837603",0.0239519318066
"LOC105827831",0.0445794319033
"LOC105830765",0.0878840971524
"LOC105835070",0.0703507356896
"LOC105831787",0.0033733748485
"LOC105832798",0.0517298328398
"LOC105830572",0.205448565255
"LOC105836692",0.0569674390601
"LOC105834403",0.138954974684
"LOC105831200",0.232652404403
"LOC105836703",0.0459921458239
"LOC105829207",0.028597236896
"LOC105833962",0.0358461510787
"LOC105828684",0.0275216744503
"LOC105837104",0.0228953576908
"LOC105832195",0.0225703556423
"LOC105827778",0.0401616012763
"LOC105836197",0.317737538445
"LOC105835415",0.0144862332902
"LOC105840978",0.153004745837
"LOC105840264",0.0987392291151
"LOC105833729",0.0299946190369
"LOC105834572",0.032357845835
"LOC105828272",0.163955371402
"LOC105835142",0.0186419654359
"LOC105837152",0.0349821202583
"LOC105834800",0.00342918871994
"LOC105837699",0.172048895326
"LOC105835851",0.100090187322
"LOC105838721",0.0284158821864
"LOC105837607",0.0596882892391
"LOC105835407",0.0838099168192
"LOC105833440",0.0505781234473
"LOC105830596",0.120211812388
"LOC105834044",0.0669224279364
"LOC105835568",0.071375813865
"LOC105834967",0.0603470381865
"LOC105837149",0.0979294915247
"LOC105829559",0.0476645415552
"LOC105841099",0.0172521215832
"LOC105833979",0.0478258382208
"LOC105833732",0.0763350848888
"LOC105830042",0.130032717491
"LOC105837452",0.0243085943161
"LOC105837744",0.052668433997
"LOC105836804",0.0601628357592
"LOC105831742",0.0464611668481
"LOC105834235",0.0484795871334
"LOC105833706",0.0865337320397
"LOC105830768",0.210011062108
"LOC105828473",0.125574817224
"LOC105831968",0.106234488495
"LOC105828564",0.056976052334
"LOC105840222",0.0685658252306
"LOC105836349",0.0170297367373
"LOC105830561",0.0414953097791
"LOC105835260",0.26683023403
"LOC105836320",0.00798883474851
"LOC105834599",0.0262126755711
"LOC105837605",0.0254615821336
"LOC105828702",0.110263482069
"LOC105831487",0.0191054649285
"LOC105832429",0.0158985390069
"LOC105837555",0.0443698173957
"LOC105829285",0.0312399495346
"LOC105840502",0.0567287110561
"LOC105831608",0.0459561923623
"LOC105838859",0.0160398823414
"LOC105832574",0.135301252296
"LOC105840701",0.0502377033299
"LOC105831642",0.0784184416764
"LOC105831858",0.0124279319676
"LOC105833248",0.00767139079009
"LOC105837896",0.138790795113
"LOC105832131",0.0739257997249
"LOC105834611",0.0221488472174
"LOC105827857",0.150159178743
"LOC105837046",0.11219669591
"LOC105829206",0.116363218655
"LOC105836266",0.118967783688
"LOC105838508",0.144951921902
"LOC105828637",0.132639026479
"LOC105830007",0.0936329254175
"LOC105832512",0.0334202796393
"LOC105832425",0.0475628670686
"LOC105837415",0.182003260567
"LOC105829453",0.0845516187057
"LOC105836470",0.0863001405834
"LOC105833468",0.0783376200587
"LOC105834137",0.0258421775478
"LOC105838833",0.0152472383547
"LOC105833845",0.0247212250289
"LOC105834085",0.117957074933
"LOC105834040",0.0624614168626
"LOC105835272",0.468350638883
"LOC105828718",0.0979845070732
"LOC105841104",0.0783798359337
"LOC105830147",0.0174856379836
"LOC105830335",0.0510973882067
"LOC105828505",0.0650325181983
"LOC105835929",0.060113468218
"LOC105830603",0.185552394922
"LOC105832458",0.0108667570911
"LOC105830817",0.0444710168352
"LOC105838564",0.132596186838
"LOC105830694",0.109234969026
"LOC105834923",0.099846827442
"LOC105831229",0.00802564418056
"LOC105831757",0.0134150140911
"LOC105840557",0.00254368588673
"LOC105830209",0.0132472853703
"LOC105835892",0.0565964667483
"LOC105837144",0.062062567139
"LOC105831114",0.0649880674192
"LOC105840607",0.024479931026
"LOC105832866",0.0207659074782
"LOC105836043",0.0957889488757
"LOC105828936",0.0243819787405
"LOC105835759",0.134803146059
"LOC105827802",0.0982791727369
"LOC105837503",0.0180660450589
"LOC105834805",0.113580552483
"LOC105834239",0.0559022414682
"LOC105836176",0.0041139740657
"LOC105828893",0.0358840174855
"LOC105837174",0.054719639654
"LOC105830753",0.0101097362179
"LOC105832902",0.114772743232
"LOC105837939",0.00911501306452
"LOC105840877",0.103119139957
"LOC105831576",0.0269500346053
"LOC105834483",0.138404942417
"LOC105828515",0.0066812602413
"LOC105832300",0.0343472811034
"LOC105828144",0.0238898900732
"LOC105832677",0.0102848687298
"LOC105828435",0.0315181729358
"LOC105834354",0.120384971992
"LOC105836845",0.0197777503993
"LOC105838816",0.0541633245498
"LOC105838239",0.0409203171588
"LOC105834263",0.103111621796
"LOC105832068",0.036776463527
"LOC105835278",0.0810451557538
"LOC105837616",0.164099422342
"LOC105827779",0.170321654759
"LOC105836393",0.152939141531
"LOC105835195",0.16361299629
"LOC105831474",0.0940073290808
"LOC105837785",0.544768213686
"LOC105835748",0.0395661308609
"LOC105836157",0.109947678806
"LOC105831751",0.0876140075313
"LOC105835085",0.0381737288434
"LOC105831011",0.131770783871
"LOC105834717",0.0841461090056
"LOC105840759",0.0636538585617
"LOC105840820",0.0195681640099
"LOC105833443",0.0298452735016
"LOC105832748",0.265251222952
"LOC105836384",0.0198306332283
"LOC105835157",0.181054258075
"LOC105838674",0.0991544072539
"LOC105838487",0.0186065107529
"LOC105830933",0.08158346316
"LOC105833898",0.120962823186
"LOC105837645",0.0331938328282
"LOC105828687",0.205280019908
"LOC105835731",0.0941258201718
"LOC105837167",0.0649696178535
"LOC105833984",0.0426507044239
"LOC105830660",0.0587927296821
"LOC105839289",0.0347459187604
"LOC105828771",0.0765637224718
"LOC105831786",0.158084964885
"LOC105829531",0.0661652173196
"LOC105837462",0.115856778552
"LOC105831266",0.0449211444759
"LOC105828366",0.0947920862804
"LOC105832695",0.101994653644
"LOC105837750",0.0673039621204
"LOC105828458",0.473039987999
"LOC105837717",0.100475310075
"LOC105829083",0.00734636634641
"LOC105831175",0.0666775772494
"LOC105829992",0.26813011011
"LOC105836711",0.148429316289
"LOC105833186",0.0500086807225
"LOC105832914",0.0146420911114
"LOC105827897",0.075356546673
"LOC105834531",0.189184845549
"LOC105834405",0.0454096728191
"LOC105828891",0.0076117542454
"LOC105836856",0.0824607421956
"LOC105832942",0.0281049873411
"LOC105834663",0.221786050135
"LOC105834109",0.0357368103714
"LOC105829618",0.127900198818
"LOC105836960",0.116054165064
"LOC105835465",0.112867082385
"LOC105836903",0.0365449545919
"LOC105830220",0.118541566608
"LOC105829189",0.131826135626
"LOC105827862",0.0528158489282
"LOC105838696",0.0940261467772
"LOC105833090",0.16020932532
"LOC105838083",0.0117921318729
"LOC105833348",0.0466159130589
"LOC105833798",0.0145163403755
"LOC105833239",0.0693721144918
"LOC105834504",0.476502414898
"LOC105835177",0.199416476132
"LOC105833246",0.0183624207926
"LOC105836665",0.090288699385
"LOC105834850",0.120283225244
"LOC105830756",0.00428396798784
"LOC105834386",0.0160958372509
"LOC105832845",0.11305123319
"LOC105833531",0.0225358813624
"LOC105835464",0.0157994605174
"LOC105836030",0.108589691931
"LOC105833682",0.0374091456094
"LOC105829178",0.0400668493594
"LOC105835775",0.040031759411
"LOC105831532",0.0534476987842
"LOC105840659",0.00888102458103
"LOC105832288",0.201411831988
"LOC105833158",0.0245522455029
"LOC105838151",0.00951676373069
"LOC105833685",0.116807131787
"LOC105831013",0.0417499882471
"LOC105836493",0.137171510441
"LOC105834051",0.0648687023202
"LOC105832304",0.0161555551731
"LOC105831944",0.326156813471
"LOC105834976",0.0630066964599
"LOC105832146",0.0384256740705
"LOC105837742",0.00944795270153
"LOC105835641",0.00905183965864
"LOC105827829",0.0343989524876
"LOC105836167",0.00701868169712
"LOC105837432",0.0695237212643
"LOC105830163",0.0372980207575
"LOC105829053",0.0825388762046
"LOC105836690",0.192085060897
"LOC105840124",0.0394317907587
"LOC105837445",0.148545149327
"LOC105833597",0.0468537702964
"LOC105837583",0.0452404671955
"LOC105832545",0.105554171656
"LOC105837282",0.0691791376098
"LOC105835874",0.0197059893323
"LOC105829229",0.00658521086354
"LOC105835199",0.0478016224415
"LOC105836892",0.110319081305
"LOC105831718",0.0188917920358
"LOC105835719",0.363061401014
"LOC105828438",0.0652129214923
"LOC105837439",0.192084690074
"LOC105831165",0.134838834592
"LOC105837837",0.00675640258496
"LOC105830369",0.023288950113
"LOC105838602",0.0819778053922
"LOC105834355",0.0367161483948
"LOC105829274",0.113439568551
"LOC105834513",0.0299581976775
"LOC105836949",0.00862733573199
"LOC105828783",0.0814013240242
"LOC105836917",0.05908078069
"LOC105833182",0.0101175409503
"LOC105838297",0.00887148027021
"LOC105835782",0.0736012424703
"LOC105836483",0.19099657937
"LOC105837367",0.106081897293
"LOC105840237",0.295020127892
"LOC105828697",0.032027240514
"LOC105836497",0.0221057892845
"LOC105830459",0.0230977652567
"LOC105832369",0.0594392896908
"LOC105828183",0.0899571083286
"LOC105837453",0.0510225670501
"LOC105833545",0.114851815609
"LOC105836300",0.0321587220991
"LOC105840671",0.00989527331518
"LOC105829160",0.0798274622259
"LOC105832456",0.105919328978
"LOC105835077",0.0476254195803
"LOC105829389",0.0514141840795
"LOC105834537",0.0291124049877
"LOC105833075",0.077524976907
"LOC105840844",0.0741445774595
"LOC105832144",0.0344092972899
"LOC105838590",0.0249184008541
"LOC105840620",0.017972865855
"LOC105838484",0.0588557857966
"LOC105830882",0.244328656261
"LOC105833046",0.128988453499
"LOC105828195",0.0280094070379
"LOC105831497",0.321244295226
"LOC105834713",0.0120718683688
"LOC105838050",0.0636537865907
"LOC105832055",0.0898539705811
"LOC105829134",0.0310810492254
"LOC105837002",0.165474079542
"LOC105837096",0.0203680774116
"LOC105838680",0.0162510421068
"LOC105830535",0.383471393653
"LOC105832628",0.0337513513759
"LOC105834322",0.088404623962
"LOC105835187",0.343731327831
"LOC105836635",0.175120615333
"LOC105840614",0.041891462577
"LOC105837111",0.183455226014
"LOC105829232",0.0339267186006
"LOC105830967",0.0237324542777
"LOC105834848",0.332729565816
"LOC105828926",0.0550742031095
"LOC105828276",0.0517639094284
"LOC105830237",0.0465221523193
"LOC105830462",0.0984365314617
"LOC105833511",0.069172722813
"LOC105828871",0.0127369906035
"LOC105834254",0.135538301127
"LOC105828743",0.113197888554
"LOC105835984",0.0437043250153
"LOC105831345",0.00747383195273
"LOC105832624",0.071465906178
"LOC105837714",0.0159290603514
"LOC105833573",0.128228061193
"LOC105834739",0.0830333506066
"LOC105832228",0.0138000857538
"LOC105837800",0.100842722331
"LOC105829121",0.107892839168
"LOC105831527",0.0707652651244
"LOC105838302",0.153002635979
"LOC105832391",0.0136202157716
"LOC105837802",0.025644928136
"LOC105835331",0.0381923831542
"LOC105840328",0.0302764937089
"LOC105830171",0.00769922913454
"LOC105832320",0.261235547459
"LOC105829694",0.0126201126058
"LOC105840599",0.0761620804241
"LOC105831551",0.016614556114
"LOC105828820",0.00811794832503
"LOC105831049",0.210090885183
"LOC105834826",0.123743004464
"LOC105830296",0.0298044550839
"LOC105838603",0.0269253322483
"LOC105837436",0.0274637257493
"LOC105837826",0.00741302890841
"LOC105841082",0.142107196205
"LOC105836944",0.075548458011
"LOC105828965",0.0974759368453
"LOC105836830",0.0222391273989
"LOC105835161",0.00550665023579
"LOC105834751",0.106898009436
"LOC105840769",0.0238614998196
"LOC105830066",0.0168466543987
"LOC105831122",0.117536057208
"LOC105828648",0.0349635024798
"LOC105829147",0.040615058191
"LOC105832336",0.00776331045713
"LOC105828940",0.0279396326501
"LOC105832548",0.0632276335618
"LOC105832424",0.189912929221
"LOC105831303",0.0514677665087
"LOC105840163",0.00494765198692
"LOC105831089",0.12921322899
"LOC105835547",0.00760291165933
"LOC105837387",0.0435151212968
"LOC105835791",0.0884545381834
"LOC105834166",0.0249032811727
"LOC105827878",0.0182045381811
"LOC105831225",0.138955278935
"LOC105834926",0.0567879091123
"LOC105834726",0.114800748704
"LOC105829569",0.154081509325
"LOC105835256",0.116036029297
"LOC105828292",0.0806489978911
"LOC105833541",0.0749452284948
"LOC105836078",0.0373834473157
"LOC105836672",0.06893489381
"LOC105831941",0.0700321872822
"LOC105833028",0.0591032491693
"LOC105836999",0.0661355493276
"LOC105836807",0.0963969835623
"LOC105835807",0.104521183853
"LOC105833383",0.0200395410559
"LOC105830827",0.104680329039
"LOC105835482",0.0889902459944
"LOC105837926",0.0401078176817
"LOC105838769",0.0461547524261
"LOC105832490",0.171518262699
"LOC105836125",0.187169870972
"LOC105828750",0.0199721599382
"LOC105829425",0.0292209489905
"LOC105829423",0.036469726948
"LOC105830336",0.162099285017
"LOC105828540",0.0802157108599
"LOC105840834",0.185185670825
"LOC105835970",0.121608701844
"LOC105833322",0.462785802277
"LOC105835102",0.0246116632275
"LOC105827870",0.0909497357241
"LOC105828607",0.0339707910044
"LOC105835657",0.0971134319415
"LOC105828370",0.0145413665008
"LOC105834682",0.203845387303
"LOC105829154",0.0287352701316
"LOC105834875",0.0300616131992
"LOC105829748",0.0262320048313
"LOC105830862",0.0296410090209
"LOC105837272",0.0418294036222
"LOC105836789",0.140373903547
"LOC105830137",0.0882552109205
"LOC105840293",0.145693866006
"LOC105836971",0.0294582897932
"LOC105828266",0.120632148676
"LOC105839225",0.199549960723
"LOC105834112",0.0428257357167
"LOC105834863",0.0624301499272
"LOC105829727",0.101846298405
"LOC105832216",0.00620217998816
"LOC105829355",0.120793271294
"LOC105833154",0.149038994378
"LOC105829469",0.0238291661992
"LOC105828371",0.126723274931
"LOC105836906",0.14619683229
"LOC105829215",0.0909498163146
"LOC105838663",0.0473780641371
"LOC105830578",0.100264920467
"LOC105834285",0.121119603861
"LOC105834755",0.0455114569771
"LOC105834099",0.0465938762624
"LOC105838473",0.159517028767
"LOC105834272",0.184452974888
"LOC105838049",0.00248605374925
"LOC105840922",0.23511217438
"LOC105828405",0.0120108282551
"LOC105837880",0.0511686194526
"LOC105836130",0.0199339941433
"LOC105836404",0.182810220032
"LOC105828872",0.0058784063251
"LOC105836842",0.068791457698
"LOC105828851",0.0048074219291
"LOC105838738",0.0825651349586
"LOC105837552",0.180369900982
"LOC105835736",0.0399850221267
"LOC105827896",0.0124200838586
"LOC105830291",0.0471675147354
"LOC105840682",0.0516762168813
"LOC105835676",0.138534208406
"LOC105829700",0.0556377132382
"LOC105832017",0.0414068358448
"LOC105831074",0.076316054326
"LOC105829584",0.0044292438513
"LOC105828915",0.0338680534368
"LOC105835504",0.0603442128518
"LOC105833822",0.0344637891953
"LOC105829187",0.0128560467383
"LOC105828886",0.131604928497
"LOC105828319",0.0959467109784
"LOC105837727",0.0997716009103
"LOC105837249",0.135412008763
"LOC105832243",0.156999203184
"LOC105828273",0.218818398051
"LOC105829437",0.00511292108323
"LOC105831260",0.063638362749
"LOC105837276",0.13657743751
"LOC105831793",0.0891767641966
"LOC105830387",0.0586958048017
"LOC105828330",0.0404891618419
"LOC105837554",0.350782275528
"LOC105831571",0.0331610844977
"LOC105828347",0.0190405236758
"LOC105830283",0.0538075527816
"LOC105829280",0.0959339597444
"LOC105829579",0.0402934042477
"LOC105838355",0.0260844403994
"LOC105834177",0.125593903506
"LOC105834168",0.0756434366353
"LOC105828643",0.0038058942073
"LOC105830389",0.0723097779944
"LOC105830107",0.0357298284989
"LOC105834996",0.12326582193
"LOC105838039",0.0381367359559
"LOC105834980",0.0553037974163
"LOC105838183",0.109050096584
"LOC105831232",0.0415583495783
"LOC105835447",0.032331157117
"LOC105835729",0.0117093527118
"LOC105835087",0.0944908383119
"LOC105836392",0.0117356429775
"LOC105829173",0.179836018769
"LOC105835270",0.045274798352
"LOC105838091",0.0603259813787
"LOC105829675",0.304887738816
"LOC105832299",0.0707408404366
"LOC105831461",0.0116260016487
"LOC105836432",0.0245214801619
"LOC105840920",0.0103337165772
"LOC105837930",0.1141478615
"LOC105837088",0.00768341741151
"LOC105832962",0.186237301316
"LOC105837972",0.0806282067105
"LOC105829802",0.0215008845923
"LOC105834142",0.077060645093
"LOC105828632",0.120786304541
"LOC105838757",0.0199045091343
"LOC105833776",0.0230482679271
"LOC105834058",0.027798002655
"LOC105834869",0.11201189295
"LOC105840513",0.0576155925681
"LOC105838134",0.166447928765
"LOC105835752",0.0853090841415
"LOC105834300",0.0212386227171
"LOC105835220",0.0118743261977
"LOC105832466",0.167948249707
"LOC105830191",0.0528374696677
"LOC105832816",0.0753274906732
"LOC105840965",0.141591005882
"LOC105830405",0.0237012922288
"LOC105830855",0.0753709844144
"LOC105838763",0.113410617349
"LOC105828959",0.0382075658928
"LOC105840894",0.15749725456
"LOC105836134",0.0217024618825
"LOC105837730",0.117855627125
"LOC105837115",0.0174447686656
"LOC105840633",0.097762056982
"LOC105835238",0.195786885684
"LOC105831407",0.075995799495
"LOC105835908",0.116518863969
"LOC105835049",0.0380176855437
"LOC105841071",0.12207260212
"LOC105834243",0.00106522177751
"LOC105827808",0.0708989569678
"LOC105840906",0.0198025399487
"LOC105836438",0.0153307230913
"LOC105835421",0.031896899779
"LOC105832737",0.0564956682167
"LOC105829947",0.292941904209
"LOC105833619",0.145520115544
"LOC105832558",0.0238063921189
"LOC105832114",0.0758524175114
"LOC105836802",0.0211927317009
"LOC105829707",0.116793645882
"LOC105834964",0.137171588088
"LOC105833866",0.053868285178
"LOC105840721",0.0542357535752
"LOC105836322",0.130183931489
"LOC105838292",0.0418721737722
"LOC105840867",0.0884795652842
"LOC105835181",0.0453247162682
"LOC105830343",0.0887047212241
"LOC105835100",0.0153038176104
"LOC105840925",0.165649599282
"LOC105830582",0.267640494861
"LOC105829491",0.103345912538
"LOC105834479",0.0566378174381
"LOC105833172",0.0719976765837
"LOC105838358",0.0570157320594
"LOC105837131",0.0356322685015
"LOC105830861",0.063253076598
"LOC105835445",0.0155632011539
"LOC105834767",0.0474162034429
"LOC105834400",0.00371707904927
"LOC105828987",0.0208080681439
"LOC105829021",0.00212145634749
"LOC105837790",0.046190973413
"LOC105837417",0.153234468258
"LOC105831235",0.0682414198628
"LOC105833789",0.11163906227
"LOC105831320",0.0475303952293
"LOC105830892",0.0245290939592
"LOC105830908",0.0602387090969
"LOC105834983",0.0410103000736
"LOC105839133",0.0649840824173
"LOC105836071",0.183289202842
"LOC105832475",0.0353021088503
"LOC105837828",0.095142958547
"LOC105830636",0.0396412423969
"LOC105838683",0.0224107946808
"LOC105836420",0.0276659140481
"LOC105835133",0.0296690067585
"LOC105829514",0.0858480684795
"LOC105837135",0.0901501945018
"LOC105832591",0.0410379067062
"LOC105836564",0.110927986865
"LOC105837801",0.279271758933
"LOC105834846",0.0186198251221
"LOC105834929",0.0364853957274
